"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","ppt_gender","ppt_language","ptptID","url","first_guess","correct","key_press","responses","image","verb","phrase","condition","test_part"
"7158","Welcome to the experiment. Press Continue to begin.","0","html-button-response","0","7161","0.0-0.0","85075","ListA","man","english","EMA5 ","","","","","","","","","",""
"10051.999999999998","","","external-html","1","18229","0.0-1.0","85075","ListA","man","english","EMA5 ","consent.html","","","","","","","","",""
"3833.0000000000036","<p>On the next page, you will see portraits of 8 people and their names.</p><p>Your first task is to take a few minutes to memorise the names of these people.</p><p>You will have to recall their names during the rest of the experiment, so it is</p><p>essential that you try to memorise these people and their names as best as you can.</p><p><strong>You will then be tested on your memory of these names and portraits.</strong></p><p>The experiment will start after you have completed this memory test.</p><p>Ready?</p>","0","html-button-response","2","22063","0.0-2.0","85075","ListA","man","english","EMA5 ","","","","","","","","","",""
"95529","<img src='img/portrait_matrix_listA.jpg' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 5 times during this experiment.</strong></p>","0","html-button-response","3","118595","0.0-3.0-0.0","85075","ListA","man","english","EMA5 ","","","","","","","","","",""
"24145","<img src=""portrait/WW2.jpg""style=""height:400px;""></img>","3","html-button-response","4","143743","0.0-3.0-1.0","85075","ListA","man","english","EMA5 ","","true","3","","","","","","",""
"null","CORRECT","","html-keyboard-response","5","145252","0.0-3.0-2.0-0.0","85075","ListA","man","english","EMA5 ","","","","null","","","","","",""
"3331","<img src=""portrait/BW1.jpg""style=""height:400px;""></img>","0","html-button-response","6","148586","0.0-3.0-4.0","85075","ListA","man","english","EMA5 ","","true","0","","","","","","",""
"null","CORRECT","","html-keyboard-response","7","150090","0.0-3.0-5.0-0.0","85075","ListA","man","english","EMA5 ","","","","null","","","","","",""
"6321.999999999971","<img src=""portrait/WW1.jpg""style=""height:400px;""></img>","1","html-button-response","8","156415","0.0-3.0-7.0","85075","ListA","man","english","EMA5 ","","true","1","","","","","","",""
"null","CORRECT","","html-keyboard-response","9","157918","0.0-3.0-8.0-0.0","85075","ListA","man","english","EMA5 ","","","","null","","","","","",""
"3796","<img src=""portrait/BW2.jpg""style=""height:400px;""></img>","2","html-button-response","10","161716","0.0-3.0-10.0","85075","ListA","man","english","EMA5 ","","true","2","","","","","","",""
"null","CORRECT","","html-keyboard-response","11","163219","0.0-3.0-11.0-0.0","85075","ListA","man","english","EMA5 ","","","","null","","","","","",""
"1403","<img src=""portrait/WM2.jpg""style=""height:400px;""></img>","7","html-button-response","12","164625","0.0-3.0-13.0","85075","ListA","man","english","EMA5 ","","true","7","","","","","","",""
"null","CORRECT","","html-keyboard-response","13","166129","0.0-3.0-14.0-0.0","85075","ListA","man","english","EMA5 ","","","","null","","","","","",""
"2069","<img src=""portrait/WM1.jpg""style=""height:400px;""></img>","6","html-button-response","14","168202","0.0-3.0-16.0","85075","ListA","man","english","EMA5 ","","true","6","","","","","","",""
"null","CORRECT","","html-keyboard-response","15","169705","0.0-3.0-17.0-0.0","85075","ListA","man","english","EMA5 ","","","","null","","","","","",""
"5456","<img src=""portrait/BM1.jpg""style=""height:400px;""></img>","5","html-button-response","16","175163","0.0-3.0-19.0","85075","ListA","man","english","EMA5 ","","true","4","","","","","","",""
"4249.000000000029","<img src=""portrait/BM1.jpg""style=""height:400px;""></img>","4","html-button-response","17","180415","0.0-3.0-21.0-0.0","85075","ListA","man","english","EMA5 ","","false","4","","","","","","",""
"null","CORRECT","","html-keyboard-response","18","181919","0.0-3.0-21.0-1.0-0.0","85075","ListA","man","english","EMA5 ","","","","null","","","","","",""
"3695.000000000029","<img src=""portrait/BM2.jpg""style=""height:400px;""></img>","5","html-button-response","19","185617","0.0-3.0-22.0","85075","ListA","man","english","EMA5 ","","true","5","","","","","","",""
"null","CORRECT","","html-keyboard-response","20","187120","0.0-3.0-23.0-0.0","85075","ListA","man","english","EMA5 ","","","","null","","","","","",""
"1721.999999999971","<p>You got 7 out of 8 right first time. Press Continue.</p>","0","html-button-response","21","188844","0.0-3.0-25.0","85075","ListA","man","english","EMA5 ","","","","","","","","","",""
"3432","As you did not score 100%, the memory game will repeat. Press Continue.","0","html-button-response","22","193279","0.0-3.0-26.0-0.0","85075","ListA","man","english","EMA5 ","","","","","","","","","",""
"10626.99999999997","<img src='img/portrait_matrix_listA.jpg' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 5 times during this experiment.</strong></p>","0","html-button-response","23","204916","0.0-3.1-0.1","85075","ListA","man","english","EMA5 ","","","","","","","","","",""
"2499","<img src=""portrait/WW2.jpg""style=""height:400px;""></img>","3","html-button-response","24","208417","0.0-3.1-1.1","85075","ListA","man","english","EMA5 ","","true","3","","","","","","",""
"null","CORRECT","","html-keyboard-response","25","209924","0.0-3.1-2.1-0.1","85075","ListA","man","english","EMA5 ","","","","null","","","","","",""
"2559","<img src=""portrait/BW1.jpg""style=""height:400px;""></img>","0","html-button-response","26","212485","0.0-3.1-4.1","85075","ListA","man","english","EMA5 ","","true","0","","","","","","",""
"null","CORRECT","","html-keyboard-response","27","213989","0.0-3.1-5.1-0.1","85075","ListA","man","english","EMA5 ","","","","null","","","","","",""
"1035.000000000029","<img src=""portrait/WW1.jpg""style=""height:400px;""></img>","1","html-button-response","28","215027","0.0-3.1-7.1","85075","ListA","man","english","EMA5 ","","true","1","","","","","","",""
"null","CORRECT","","html-keyboard-response","29","216531","0.0-3.1-8.1-0.1","85075","ListA","man","english","EMA5 ","","","","null","","","","","",""
"1128","<img src=""portrait/BW2.jpg""style=""height:400px;""></img>","2","html-button-response","30","217662","0.0-3.1-10.1","85075","ListA","man","english","EMA5 ","","true","2","","","","","","",""
"null","CORRECT","","html-keyboard-response","31","219165","0.0-3.1-11.1-0.1","85075","ListA","man","english","EMA5 ","","","","null","","","","","",""
"1221","<img src=""portrait/WM2.jpg""style=""height:400px;""></img>","7","html-button-response","32","220389","0.0-3.1-13.1","85075","ListA","man","english","EMA5 ","","true","7","","","","","","",""
"null","CORRECT","","html-keyboard-response","33","221893","0.0-3.1-14.1-0.1","85075","ListA","man","english","EMA5 ","","","","null","","","","","",""
"2685.999999999971","<img src=""portrait/WM1.jpg""style=""height:400px;""></img>","6","html-button-response","34","224582","0.0-3.1-16.1","85075","ListA","man","english","EMA5 ","","true","6","","","","","","",""
"null","CORRECT","","html-keyboard-response","35","226086","0.0-3.1-17.1-0.1","85075","ListA","man","english","EMA5 ","","","","null","","","","","",""
"6638","<img src=""portrait/BM1.jpg""style=""height:400px;""></img>","4","html-button-response","36","232726","0.0-3.1-19.1","85075","ListA","man","english","EMA5 ","","true","4","","","","","","",""
"null","CORRECT","","html-keyboard-response","37","234230","0.0-3.1-20.1-0.1","85075","ListA","man","english","EMA5 ","","","","null","","","","","",""
"1421","<img src=""portrait/BM2.jpg""style=""height:400px;""></img>","5","html-button-response","38","235653","0.0-3.1-22.1","85075","ListA","man","english","EMA5 ","","true","5","","","","","","",""
"null","CORRECT","","html-keyboard-response","39","237156","0.0-3.1-23.1-0.1","85075","ListA","man","english","EMA5 ","","","","null","","","","","",""
"786","<p>You got 8 out of 8 right first time. Press Continue.</p>","0","html-button-response","40","237945","0.0-3.1-25.1","85075","ListA","man","english","EMA5 ","","","","","","","","","",""
"61410.00000000006","<p>In this experiment, you will view photographs of the people from the memory game.</p><p>By using the <strong>exact</strong> phrase given <i>after</i> the photograph appears and recalling the correct names of the people in the photographs, form a sentence describing an interaction. You do not need to capitalise names.</p><p>Type your answer in the space provided. Please complete every sentence before moving onto the next trial.</p><p>You will only have a few seconds to memorise each given photograph and phrase before you can respond, so try your best to focus.</p><p>An example is given below. Press 'Continue' when you are ready.</p><img src='img/speaking_example.jpg' style='width:800px;height:460px;''></img>","0","html-button-response","41","300358","0.0-4.0","85075","ListA","man","english","EMA5 ","","","","","","","","","",""
"1871","<p>Before the experiment starts, you will watch two example trials. Press 'Continue'.</p>","0","html-button-response","42","303232","0.0-5.0","85075","ListA","man","english","EMA5 ","","","","","","","","","",""
"null","<img src='img/meet.gif' style='height:400px;''></img>","","html-keyboard-response","43","306236","0.0-6.0","85075","ListA","man","english","EMA5 ","","","","null","","","","","",""
"null","<p>is meeting</p>","","html-keyboard-response","44","308239","0.0-7.0","85075","ListA","man","english","EMA5 ","","","","null","","","","","",""
"4120","<p><b>Answer:</b> kate is meeting beth</p>","0","html-button-response","45","312363","0.0-8.0","85075","ListA","man","english","EMA5 ","","","","","","","","","",""
