"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","ppt_gender","ppt_language","ptptID","url","first_guess","correct","key_press","responses","image","verb","phrase","condition","test_part"
"2270.699999988079","Welcome to the experiment. Press Continue to begin.","0","html-button-response","0","2273","0.0-0.0","25238","ListB","man","english","EMB10","","","","","","","","","",""
"4832.5","","","external-html","1","8226","0.0-1.0","25238","ListB","man","english","EMB10","consent.html","","","","","","","","",""
"1121.2000000178814","<p>On the next page, you will see portraits of 8 people and their names.</p><p>Your first task is to take a few minutes to memorise the names of these people.</p><p>You will have to recall their names during the rest of the experiment, so it is</p><p>essential that you try to memorise these people and their names as best as you can.</p><p><strong>You will then be tested on your memory of these names and portraits.</strong></p><p>The experiment will start after you have completed this memory test.</p><p>Ready?</p>","0","html-button-response","2","9350","0.0-2.0","25238","ListB","man","english","EMB10","","","","","","","","","",""
"48722.70000001788","<img src='img/portrait_matrix_listB.jpg' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 5 times during this experiment.</strong></p>","0","html-button-response","3","59081","0.0-3.0-0.0","25238","ListB","man","english","EMB10","","","","","","","","","",""
"2945.7000000178814","<img src=""portrait/WW2.jpg""style=""height:400px;""></img>","3","html-button-response","4","63033","0.0-3.0-1.0","25238","ListB","man","english","EMB10","","true","3","","","","","","",""
"null","CORRECT","","html-keyboard-response","5","64541","0.0-3.0-2.0-0.0","25238","ListB","man","english","EMB10","","","","null","","","","","",""
"74127.19999998808","<img src=""portrait/BW1.jpg""style=""height:400px;""></img>","0","html-button-response","6","138673","0.0-3.0-4.0","25238","ListB","man","english","EMB10","","true","0","","","","","","",""
"null","CORRECT","","html-keyboard-response","7","140187","0.0-3.0-5.0-0.0","25238","ListB","man","english","EMB10","","","","null","","","","","",""
"2496","<img src=""portrait/WM1.jpg""style=""height:400px;""></img>","6","html-button-response","8","142685","0.0-3.0-7.0","25238","ListB","man","english","EMB10","","true","6","","","","","","",""
"null","CORRECT","","html-keyboard-response","9","144191","0.0-3.0-8.0-0.0","25238","ListB","man","english","EMB10","","","","null","","","","","",""
"4890.800000011921","<img src=""portrait/BW2.jpg""style=""height:400px;""></img>","2","html-button-response","10","149084","0.0-3.0-10.0","25238","ListB","man","english","EMB10","","true","2","","","","","","",""
"null","CORRECT","","html-keyboard-response","11","150592","0.0-3.0-11.0-0.0","25238","ListB","man","english","EMB10","","","","null","","","","","",""
"1902.5","<img src=""portrait/BM2.jpg""style=""height:400px;""></img>","5","html-button-response","12","152496","0.0-3.0-13.0","25238","ListB","man","english","EMB10","","true","5","","","","","","",""
