"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","ppt_gender","ppt_language","ptptID","url","first_guess","correct","key_press","responses","image","verb","phrase","condition","test_part"
"11284.800000190735","Welcome to the experiment. Press Continue to begin.","0","html-button-response","0","11286","0.0-0.0","24789","ListB","woman","chinese","SW_C_F_B8","","","","","","","","","",""
"181964.80000019073","","","external-html","1","193256","0.0-1.0","24789","ListB","woman","chinese","SW_C_F_B8","consent.html","","","","","","","","",""
"23210.199999809265","<p>在下一页中，您将看到8个人物肖像和他们各自的名字。</p><p>请花费几分钟的时间记住这些人物及其所对应的名字。</p><p>之后的实验中需要您对人物的名字做出回忆，</p><p>因此在实验开始前请确保您已 经完全记住这些人物及其所对应的名字。</p><p><strong>然后您将完成一个测试以检验您对人物和名字的记忆。</strong></p><p>完成此记忆测试后，您将正式进入实验。</p><p>准备好了吗？</p>","0","html-button-response","2","216468","0.0-2.0","24789","ListB","woman","chinese","SW_C_F_B8","","","","","","","","","",""
"243034.79999995232","<img src='img/portrait_matrix_listB_chinese.jpg' style='width:900px;height:500px;''></img><p>如果您已经记住了所有的人物和名字，请点击继续。</p><p><strong>请注意：您对先前记忆的面孔将在本实验中被测试5次。</strong></p>","0","html-button-response","3","460517","0.0-3.0-0.0","24789","ListB","woman","chinese","SW_C_F_B8","","","","","","","","","",""
"4174.100000143051","<img src=""portrait/WM1.jpg""style=""height:400px;""></img>","6","html-button-response","4","465694","0.0-3.0-1.0","24789","ListB","woman","chinese","SW_C_F_B8","","true","6","","","","","","",""
"null","正确","","html-keyboard-response","5","467198","0.0-3.0-2.0-0.0","24789","ListB","woman","chinese","SW_C_F_B8","","","","null","","","","","",""
"3428.4000000953674","<img src=""portrait/BM2.jpg""style=""height:400px;""></img>","5","html-button-response","6","470628","0.0-3.0-4.0","24789","ListB","woman","chinese","SW_C_F_B8","","true","5","","","","","","",""
"null","正确","","html-keyboard-response","7","472135","0.0-3.0-5.0-0.0","24789","ListB","woman","chinese","SW_C_F_B8","","","","null","","","","","",""
"6973.400000095367","<img src=""portrait/BM1.jpg""style=""height:400px;""></img>","4","html-button-response","8","479111","0.0-3.0-7.0","24789","ListB","woman","chinese","SW_C_F_B8","","true","4","","","","","","",""
"null","正确","","html-keyboard-response","9","480615","0.0-3.0-8.0-0.0","24789","ListB","woman","chinese","SW_C_F_B8","","","","null","","","","","",""
