"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","ppt_gender","ppt_language","url","first_guess","correct","key_press","responses","image","verb","phrase","condition","test_part"
"1556","Welcome to the experiment. Press Continue to begin.","0","html-button-response","0","1561","0.0-0.0","84336","ListA","woman","english","","","","","","","","","",""
"3972","","","external-html","1","6593","0.0-1.0","84336","ListA","woman","english","consent.html","","","","","","","","",""
"3144.999999999998","<p>On the next page, you will see portraits of 8 people and their names.</p><p>Your first task is to take a few minutes to memorise the names of these people.</p><p>You will have to recall their names during the rest of the experiment, so it is</p><p>essential that you try to memorise these people and their names as best as you can.</p><p><strong>You will then be tested on your memory of these names and portraits.</strong></p><p>The experiment will start after you have completed this memory test.</p><p>Ready?</p>","0","html-button-response","2","9739","0.0-2.0","84336","ListA","woman","english","","","","","","","","","",""
"2801","<img src='img/portrait_matrix_listA.jpg' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 5 times during this experiment.</strong></p>","0","html-button-response","3","13542","0.0-3.0-0.0","84336","ListA","woman","english","","","","","","","","","",""
"4333","<img src=""portrait/WM2.jpg""style=""height:400px;""></img>","7","html-button-response","4","18879","0.0-3.0-1.0","84336","ListA","woman","english","","true","7","","","","","","",""
"null","CORRECT","","html-keyboard-response","5","20386","0.0-3.0-2.0-0.0","84336","ListA","woman","english","","","","null","","","","","",""
"2567","<img src=""portrait/BM2.jpg""style=""height:400px;""></img>","4","html-button-response","6","22956","0.0-3.0-4.0","84336","ListA","woman","english","","true","5","","","","","","",""
"5212.000000000004","<img src=""portrait/BM2.jpg""style=""height:400px;""></img>","5","html-button-response","7","29171","0.0-3.0-6.0-0.0","84336","ListA","woman","english","","false","5","","","","","","",""
"null","CORRECT","","html-keyboard-response","8","30677","0.0-3.0-6.0-1.0-0.0","84336","ListA","woman","english","","","","null","","","","","",""
"4338","<img src=""portrait/WW2.jpg""style=""height:400px;""></img>","3","html-button-response","9","35018","0.0-3.0-7.0","84336","ListA","woman","english","","true","3","","","","","","",""
"null","CORRECT","","html-keyboard-response","10","36521","0.0-3.0-8.0-0.0","84336","ListA","woman","english","","","","null","","","","","",""
"2199","<img src=""portrait/WM1.jpg""style=""height:400px;""></img>","6","html-button-response","11","38723","0.0-3.0-10.0","84336","ListA","woman","english","","true","6","","","","","","",""
"null","CORRECT","","html-keyboard-response","12","40227","0.0-3.0-11.0-0.0","84336","ListA","woman","english","","","","null","","","","","",""
"4728","<img src=""portrait/WW1.jpg""style=""height:400px;""></img>","1","html-button-response","13","44958","0.0-3.0-13.0","84336","ListA","woman","english","","true","1","","","","","","",""
"null","CORRECT","","html-keyboard-response","14","46461","0.0-3.0-14.0-0.0","84336","ListA","woman","english","","","","null","","","","","",""
"1692","<img src=""portrait/BW2.jpg""style=""height:400px;""></img>","2","html-button-response","15","48155","0.0-3.0-16.0","84336","ListA","woman","english","","true","2","","","","","","",""
"null","CORRECT","","html-keyboard-response","16","49659","0.0-3.0-17.0-0.0","84336","ListA","woman","english","","","","null","","","","","",""
"3527","<img src=""portrait/BW1.jpg""style=""height:400px;""></img>","0","html-button-response","17","53188","0.0-3.0-19.0","84336","ListA","woman","english","","true","0","","","","","","",""
"null","CORRECT","","html-keyboard-response","18","54692","0.0-3.0-20.0-0.0","84336","ListA","woman","english","","","","null","","","","","",""
"4926","<img src=""portrait/BM1.jpg""style=""height:400px;""></img>","4","html-button-response","19","59621","0.0-3.0-22.0","84336","ListA","woman","english","","true","4","","","","","","",""
"null","CORRECT","","html-keyboard-response","20","61124","0.0-3.0-23.0-0.0","84336","ListA","woman","english","","","","null","","","","","",""
"2316.9999999999927","<p>You got 7 out of 8 right first time. Press Continue.</p>","0","html-button-response","21","63444","0.0-3.0-25.0","84336","ListA","woman","english","","","","","","","","","",""
"44301","As you did not score 100%, the memory game will repeat. Press Continue.","0","html-button-response","22","108746","0.0-3.0-26.0-0.0","84336","ListA","woman","english","","","","","","","","","",""
"3049","<img src='img/portrait_matrix_listA.jpg' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 5 times during this experiment.</strong></p>","0","html-button-response","23","112801","0.0-3.1-0.1","84336","ListA","woman","english","","","","","","","","","",""
"3471","<img src=""portrait/WM2.jpg""style=""height:400px;""></img>","7","html-button-response","24","117275","0.0-3.1-1.1","84336","ListA","woman","english","","true","7","","","","","","",""
"null","CORRECT","","html-keyboard-response","25","118778","0.0-3.1-2.1-0.1","84336","ListA","woman","english","","","","null","","","","","",""
"2979","<img src=""portrait/BM2.jpg""style=""height:400px;""></img>","5","html-button-response","26","121758","0.0-3.1-4.1","84336","ListA","woman","english","","true","5","","","","","","",""
"null","CORRECT","","html-keyboard-response","27","123262","0.0-3.1-5.1-0.1","84336","ListA","woman","english","","","","null","","","","","",""
"2631.0000000000146","<img src=""portrait/WW2.jpg""style=""height:400px;""></img>","3","html-button-response","28","125894","0.0-3.1-7.1","84336","ListA","woman","english","","true","3","","","","","","",""
"null","CORRECT","","html-keyboard-response","29","127398","0.0-3.1-8.1-0.1","84336","ListA","woman","english","","","","null","","","","","",""
"3021.9999999999854","<img src=""portrait/WM1.jpg""style=""height:400px;""></img>","6","html-button-response","30","130423","0.0-3.1-10.1","84336","ListA","woman","english","","true","6","","","","","","",""
"null","CORRECT","","html-keyboard-response","31","131927","0.0-3.1-11.1-0.1","84336","ListA","woman","english","","","","null","","","","","",""
"3124","<img src=""portrait/WW1.jpg""style=""height:400px;""></img>","1","html-button-response","32","135053","0.0-3.1-13.1","84336","ListA","woman","english","","true","1","","","","","","",""
"null","CORRECT","","html-keyboard-response","33","136557","0.0-3.1-14.1-0.1","84336","ListA","woman","english","","","","null","","","","","",""
"1874","<img src=""portrait/BW2.jpg""style=""height:400px;""></img>","2","html-button-response","34","138433","0.0-3.1-16.1","84336","ListA","woman","english","","true","2","","","","","","",""
"null","CORRECT","","html-keyboard-response","35","139937","0.0-3.1-17.1-0.1","84336","ListA","woman","english","","","","null","","","","","",""
"2042","<img src=""portrait/BW1.jpg""style=""height:400px;""></img>","0","html-button-response","36","141981","0.0-3.1-19.1","84336","ListA","woman","english","","true","0","","","","","","",""
"null","CORRECT","","html-keyboard-response","37","143483","0.0-3.1-20.1-0.1","84336","ListA","woman","english","","","","null","","","","","",""
"1988","<img src=""portrait/BM1.jpg""style=""height:400px;""></img>","4","html-button-response","38","145473","0.0-3.1-22.1","84336","ListA","woman","english","","true","4","","","","","","",""
"null","CORRECT","","html-keyboard-response","39","146975","0.0-3.1-23.1-0.1","84336","ListA","woman","english","","","","null","","","","","",""
"1908","<p>You got 8 out of 8 right first time. Press Continue.</p>","0","html-button-response","40","148885","0.0-3.1-25.1","84336","ListA","woman","english","","","","","","","","","",""
"3257.999999999971","<p>In this experiment, you will view photographs of the people from the memory game.</p><p>By using the <strong>exact</strong> phrase given <i>after</i> the photograph appears and recalling the correct names of the people in the photographs, form a sentence describing an interaction. You do not need to capitalise names.</p><p>Type your answer in the space provided. Please complete every sentence before moving onto the next trial.</p><p>You will only have a few seconds to memorise each given photograph and phrase before you can respond, so try your best to focus.</p><p>An example is given below. Press 'Continue' when you are ready.</p><img src='img/speaking_example.jpg' style='width:800px;height:460px;''></img>","0","html-button-response","41","153146","0.0-4.0","84336","ListA","woman","english","","","","","","","","","",""
"1334","<p>Before the experiment starts, you will watch two example trials. Press 'Continue'.</p>","0","html-button-response","42","155483","0.0-5.0","84336","ListA","woman","english","","","","","","","","","",""
"null","<img src='img/meet.gif' style='height:400px;''></img>","","html-keyboard-response","43","158486","0.0-6.0","84336","ListA","woman","english","","","","null","","","","","",""
"null","<p>is meeting</p>","","html-keyboard-response","44","160489","0.0-7.0","84336","ListA","woman","english","","","","null","","","","","",""
"1907","<p><b>Answer:</b> kate is meeting beth</p>","0","html-button-response","45","162398","0.0-8.0","84336","ListA","woman","english","","","","","","","","","",""
"null","<img src='img/spy.gif' style='height:400px;''></img>","","html-keyboard-response","46","165401","0.0-9.0","84336","ListA","woman","english","","","","null","","","","","",""
"null","<p>is being spied on by</p>","","html-keyboard-response","47","167403","0.0-10.0","84336","ListA","woman","english","","","","null","","","","","",""
"938.9999999999709","<p><b>Answer:</b> luke is being spied on by dave</p>","0","html-button-response","48","168344","0.0-11.0","84336","ListA","woman","english","","","","","","","","","",""
"1693","<p>Ready to start the experiment?</p><br><p><strong>Remember to describe the picture using a full sentence,</strong></p><p><strong>that combines the names of the people with the <i>exact</i> phrase given.</strong></p><p><strong>To receive full payment you must do this correctly.</strong></p><p><strong> You do not need to capitalise names or use punctuation.</strong></p><br><p>Press 'Continue' to begin.</p>","0","html-button-response","49","171039","0.0-12.0","84336","ListA","woman","english","","","","","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","","html-keyboard-response","50","172542","0.0-13.0-0.0","84336","ListA","woman","english","","","","null","","","","","",""
