"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","ppt_gender","ppt_language","url","first_guess","correct","key_press","responses","image","verb","phrase","condition","test_part"
"2531","Welcome to the experiment. Press Continue to begin.","0","html-button-response","0","2534","0.0-0.0","99152","ListB","woman","english","","","","","","","","","",""
"10114","","","external-html","1","13932","0.0-1.0","99152","ListB","woman","english","consent.html","","","","","","","","",""
"20149","<p>On the next page, you will see portraits of 8 people and their names.</p><p>Your first task is to take a few minutes to memorise the names of these people.</p><p>You will have to recall their names during the rest of the experiment, so it is</p><p>essential that you try to memorise these people and their names as best as you can.</p><p><strong>You will then be tested on your memory of these names and portraits.</strong></p><p>The experiment will start after you have completed this memory test.</p><p>Ready?</p>","0","html-button-response","2","34083","0.0-2.0","99152","ListB","woman","english","","","","","","","","","",""
"214974","<img src='img/portrait_matrix_listB.jpg' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 5 times during this experiment.</strong></p>","0","html-button-response","3","250059","0.0-3.0-0.0","99152","ListB","woman","english","","","","","","","","","",""
"7618","<img src=""portrait/WM1.jpg""style=""height:400px;""></img>","6","html-button-response","4","258679","0.0-3.0-1.0","99152","ListB","woman","english","","true","6","","","","","","",""
"null","CORRECT","","html-keyboard-response","5","260184","0.0-3.0-2.0-0.0","99152","ListB","woman","english","","","","null","","","","","",""
"3728.000000000058","<img src=""portrait/BM2.jpg""style=""height:400px;""></img>","5","html-button-response","6","263914","0.0-3.0-4.0","99152","ListB","woman","english","","true","5","","","","","","",""
"null","CORRECT","","html-keyboard-response","7","265418","0.0-3.0-5.0-0.0","99152","ListB","woman","english","","","","null","","","","","",""
"10803","<img src=""portrait/BM1.jpg""style=""height:400px;""></img>","4","html-button-response","8","276222","0.0-3.0-7.0","99152","ListB","woman","english","","true","4","","","","","","",""
"null","CORRECT","","html-keyboard-response","9","277726","0.0-3.0-8.0-0.0","99152","ListB","woman","english","","","","null","","","","","",""
"3871","<img src=""portrait/WW2.jpg""style=""height:400px;""></img>","3","html-button-response","10","281599","0.0-3.0-10.0","99152","ListB","woman","english","","true","3","","","","","","",""
"null","CORRECT","","html-keyboard-response","11","283102","0.0-3.0-11.0-0.0","99152","ListB","woman","english","","","","null","","","","","",""
"8596.999999999942","<img src=""portrait/BW2.jpg""style=""height:400px;""></img>","2","html-button-response","12","291701","0.0-3.0-13.0","99152","ListB","woman","english","","true","2","","","","","","",""
"null","CORRECT","","html-keyboard-response","13","293204","0.0-3.0-14.0-0.0","99152","ListB","woman","english","","","","null","","","","","",""
"1998","<img src=""portrait/WW1.jpg""style=""height:400px;""></img>","1","html-button-response","14","295204","0.0-3.0-16.0","99152","ListB","woman","english","","true","1","","","","","","",""
"null","CORRECT","","html-keyboard-response","15","296707","0.0-3.0-17.0-0.0","99152","ListB","woman","english","","","","null","","","","","",""
"7534","<img src=""portrait/BW1.jpg""style=""height:400px;""></img>","0","html-button-response","16","304244","0.0-3.0-19.0","99152","ListB","woman","english","","true","0","","","","","","",""
"null","CORRECT","","html-keyboard-response","17","305747","0.0-3.0-20.0-0.0","99152","ListB","woman","english","","","","null","","","","","",""
"4984","<img src=""portrait/WM2.jpg""style=""height:400px;""></img>","7","html-button-response","18","310732","0.0-3.0-22.0","99152","ListB","woman","english","","true","7","","","","","","",""
"null","CORRECT","","html-keyboard-response","19","312236","0.0-3.0-23.0-0.0","99152","ListB","woman","english","","","","null","","","","","",""
"1991.0000000000582","<p>You got 8 out of 8 right first time. Press Continue.</p>","0","html-button-response","20","314229","0.0-3.0-25.0","99152","ListB","woman","english","","","","","","","","","",""
"36153","<p>In this experiment, you will view photographs of the people from the memory game.</p><p>By using the <strong>exact</strong> phrase given <i>after</i> the photograph appears and recalling the correct names of the people in the photographs, form a sentence describing an interaction. You do not need to capitalise names.</p><p>Type your answer in the space provided. Please complete every sentence before moving onto the next trial.</p><p>You will only have a few seconds to memorise each given photograph and phrase before you can respond, so try your best to focus.</p><p>An example is given below. Press 'Continue' when you are ready.</p><img src='img/speaking_example.jpg' style='width:800px;height:460px;''></img>","0","html-button-response","21","351385","0.0-4.0","99152","ListB","woman","english","","","","","","","","","",""
"3525","<p>Before the experiment starts, you will watch two example trials. Press 'Continue'.</p>","0","html-button-response","22","355912","0.0-5.0","99152","ListB","woman","english","","","","","","","","","",""
"null","<img src='img/meet.gif' style='height:400px;''></img>","","html-keyboard-response","23","358916","0.0-6.0","99152","ListB","woman","english","","","","null","","","","","",""
"null","<p>is meeting</p>","","html-keyboard-response","24","360918","0.0-7.0","99152","ListB","woman","english","","","","null","","","","","",""
"1834.0000000000582","<p><b>Answer:</b> jane is meeting ruth</p>","0","html-button-response","25","362753","0.0-8.0","99152","ListB","woman","english","","","","","","","","","",""
"null","<img src='img/spy.gif' style='height:400px;''></img>","","html-keyboard-response","26","365756","0.0-9.0","99152","ListB","woman","english","","","","null","","","","","",""
"null","<p>is being spied on by</p>","","html-keyboard-response","27","367758","0.0-10.0","99152","ListB","woman","english","","","","null","","","","","",""
"2563","<p><b>Answer:</b> fred is being spied on by mike</p>","0","html-button-response","28","370323","0.0-11.0","99152","ListB","woman","english","","","","","","","","","",""
"3536.999999999942","<p>Ready to start the experiment?</p><br><p><strong>Remember to describe the picture using a full sentence,</strong></p><p><strong>that combines the names of the people with the <i>exact</i> phrase given.</strong></p><p><strong>To receive full payment you must do this correctly.</strong></p><p><strong> You do not need to capitalise names or use punctuation.</strong></p><br><p>Press 'Continue' to begin.</p>","0","html-button-response","29","374862","0.0-12.0","99152","ListB","woman","english","","","","","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","","html-keyboard-response","30","376364","0.0-13.0-0.0","99152","ListB","woman","english","","","","null","","","","","",""
"null","<img src='gifs/MaleRace3b.gif' style='height:400px;''></img>","","html-keyboard-response","31","378367","0.0-13.0-1.0","99152","ListB","woman","english","","","","null","","","","","",""
"null","is walking towards","","html-keyboard-response","32","381369","0.0-13.0-2.0","99152","ListB","woman","english","","","","null","","","","","",""
"19567","","","survey-text","33","400959","0.0-13.0-3.0","99152","ListB","woman","english","","","","","{""Q0"":""Fred is walking towards Dave. ""}","<img src='gifs/MaleRace3b.gif' style='height:400px;''></img>","walking towards","is walking towards","english",""
"null","<div style=""font-size:60px;"">+</div>","","html-keyboard-response","34","401462","0.0-13.0-0.1","99152","ListB","woman","english","","","","null","","","","","",""
"null","<img src='gifs/MaleRace4a.gif' style='height:400px;''></img>","","html-keyboard-response","35","403464","0.0-13.0-1.1","99152","ListB","woman","english","","","","null","","","","","",""
"null","is convincing","","html-keyboard-response","36","406467","0.0-13.0-2.1","99152","ListB","woman","english","","","","null","","","","","",""
"9584","","","survey-text","37","416059","0.0-13.0-3.1","99152","ListB","woman","english","","","","","{""Q0"":""Mike is convincing Dave""}","<img src='gifs/MaleRace4a.gif' style='height:400px;''></img>","convincing","is convincing","english",""
"null","<div style=""font-size:60px;"">+</div>","","html-keyboard-response","38","416561","0.0-13.0-0.2","99152","ListB","woman","english","","","","null","","","","","",""
"null","<img src='gifs/BlackGender4b.gif' style='height:400px;''></img>","","html-keyboard-response","39","418563","0.0-13.0-1.2","99152","ListB","woman","english","","","","null","","","","","",""
"null","is introducing","","html-keyboard-response","40","421566","0.0-13.0-2.2","99152","ListB","woman","english","","","","null","","","","","",""
"18135","","","survey-text","41","439708","0.0-13.0-3.2","99152","ListB","woman","english","","","","","{""Q0"":""Mike is introducing Beth. ""}","<img src='gifs/BlackGender4b.gif' style='height:400px;''></img>","introducing","is introducing","english",""
"null","<div style=""font-size:60px;"">+</div>","","html-keyboard-response","42","440210","0.0-13.0-0.3","99152","ListB","woman","english","","","","null","","","","","",""
"null","<img src='gifs/ChineseGender2b.gif' style='height:400px;''></img>","","html-keyboard-response","43","442213","0.0-13.0-1.3","99152","ListB","woman","english","","","","null","","","","","",""
"null","is accompanying","","html-keyboard-response","44","445215","0.0-13.0-2.3","99152","ListB","woman","english","","","","null","","","","","",""
"13911","","","survey-text","45","459134","0.0-13.0-3.3","99152","ListB","woman","english","","","","","{""Q0"":""Luke is accompanying Ruth. ""}","<img src='gifs/ChineseGender2b.gif' style='height:400px;''></img>","accompanying","is accompanying","english",""
"null","<div style=""font-size:60px;"">+</div>","","html-keyboard-response","46","459634","0.0-13.0-0.4","99152","ListB","woman","english","","","","null","","","","","",""
"null","<img src='gifs/FemaleRace3a.gif' style='height:400px;''></img>","","html-keyboard-response","47","461637","0.0-13.0-1.4","99152","ListB","woman","english","","","","null","","","","","",""
"null","is accompanying","","html-keyboard-response","48","464639","0.0-13.0-2.4","99152","ListB","woman","english","","","","null","","","","","",""
