rt,stimulus,button_pressed,choices,ChosenStimulus,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,study_id,session_id,subject,list,ppt_gender,url,key_press,sentence_type,verb,test_part,responses,question_order,left_part,right_part,name_order
3921.3000000715256,Welcome to the experiment. Press Continue to begin.,0,Continue,Continue,html-button-response,0,3925,0.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c874e4631f29a91988a5,41946,1A,man,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7250.399999976158,NA,NA,NA,NA,external-html,1,12228,0.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c874e4631f29a91988a5,41946,1A,man,consent.html,NA,NA,NA,NA,NA,NA,NA,NA,NA
40519,"<p>Welcome.</p><p>In this experiment we will ask you to imagine people's motivations for saying sentences.</p><p>Each trial will begin with a sentence that somebody might say to describe an event involving two different people.</p><p>For instance, someone might say <em>Harry is being recruited by Molly</em></p><p>We want you to think about which of those two people (Molly and Harry) the speaker identifies more with. For instance, why did the speaker say <em>Harry is being recruited by Molly</em> rather than <em> Molly is recruiting Harry</em>? Might that mean that the speaker is socially closer to one of the two characters?</p><p>After you have read the sentence, you will rate on a scale which of the two characters the speaker identifies more with.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>Sometimes there will also be catch questions designed to make sure that you are paying attention, which ask about a different topic.</p><p>To do this task, you will have to use your imagination to think about and visualise the events, and how the speaker might relate to the characters.</p><br><p>Ready?</p>",0,Continue,Continue,html-button-response,2,52748,0.0-2.0,anomymised,6560c4cfd080ba12b16d8282,6564c874e4631f29a91988a5,41946,1A,man,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4261.600000023842,"<p>Before the experiment starts, we will show you an example of how you will answer the questions. Press 'Continue'.</p>",0,Continue,Continue,html-button-response,3,58012,0.0-3.0,anomymised,6560c4cfd080ba12b16d8282,6564c874e4631f29a91988a5,41946,1A,man,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,Somebody says <br><em>Samuel is dining with Frank</em>,NA,NA,NA,html-keyboard-response,4,61032,0.0-4.0,anomymised,6560c4cfd080ba12b16d8282,6564c874e4631f29a91988a5,41946,1A,man,NA,null,NA,NA,NA,NA,NA,NA,NA,NA
23306.399999976158,<img src='img/Example-trial.jpg' style='height:550px;''></img>,0,Continue,Continue,html-button-response,5,84340,0.0-5.0,anomymised,6560c4cfd080ba12b16d8282,6564c874e4631f29a91988a5,41946,1A,man,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3734.600000023842,<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>,0,Continue,Continue,html-button-response,6,89092,0.0-6.0,anomymised,6560c4cfd080ba12b16d8282,6564c874e4631f29a91988a5,41946,1A,man,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,Somebody says<br><em>Beth is hugging Ruth</em>,NA,NA,NA,html-keyboard-response,7,92141,0.0-7.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c874e4631f29a91988a5,41946,1A,man,NA,null,NAME1 is hugging NAME2,hug_active,sentence,NA,NA,NA,NA,NA
14062.399999976158,NA,NA,NA,NA,survey-likert-extra-labels,8,106205,0.0-7.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c874e4631f29a91988a5,41946,1A,man,NA,NA,Somebody says<br><em>Beth is hugging Ruth</em>,hug_active,rating_volition,"{""Q0"":2}",[0],The speaker identifies more with <br>Beth than Ruth,The speaker identifies more with<br>Ruth than Beth,left_to_right
null,Somebody says<br><em>Luke is seducing Mike</em>,NA,NA,NA,html-keyboard-response,9,108210,0.0-8.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c874e4631f29a91988a5,41946,1A,man,NA,null,NAME1 is seducing NAME2,seduce_active,sentence,NA,NA,NA,NA,NA
4616.899999976158,NA,NA,NA,NA,survey-likert-extra-labels,10,112829,0.0-8.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c874e4631f29a91988a5,41946,1A,man,NA,NA,Somebody says<br><em>Luke is seducing Mike</em>,seduce_active,rating_volition,"{""Q0"":5}",[0],The speaker identifies more with <br>Luke than Mike,The speaker identifies more with<br>Mike than Luke,left_to_right
null,Somebody says<br><em>Jane is touching Dave</em>,NA,NA,NA,html-keyboard-response,11,114836,0.0-9.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c874e4631f29a91988a5,41946,1A,man,NA,null,NAME1 is touching NAME2,touch_active,sentence,NA,NA,NA,NA,NA
8311.600000023842,NA,NA,NA,NA,survey-likert-extra-labels,12,123150,0.0-9.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c874e4631f29a91988a5,41946,1A,man,NA,NA,Somebody says<br><em>Jane is touching Dave</em>,touch_active,rating_volition,"{""Q0"":5}",[0],The speaker identifies more with <br>Jane than Dave,The speaker identifies more with<br>Dave than Jane,left_to_right
null,Somebody says<br><em>Mike and Ruth are meeting each other</em>,NA,NA,NA,html-keyboard-response,13,125175,0.0-10.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c874e4631f29a91988a5,41946,1A,man,NA,null,NAME1 and NAME2 are meeting each other,meet_conjoined,sentence,NA,NA,NA,NA,NA
3412.3000000715256,NA,NA,NA,NA,survey-likert-extra-labels,14,128589,0.0-10.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c874e4631f29a91988a5,41946,1A,man,NA,NA,Somebody says<br><em>Mike and Ruth are meeting each other</em>,meet_conjoined,rating_volition,"{""Q0"":3}",[0],The speaker identifies more with <br>Ruth than Mike,The speaker identifies more with<br>Mike than Ruth,right_to_left
null,Somebody says<br><em>Mike is posing for Dave,NA,NA,NA,html-keyboard-response,15,130593,0.0-11.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c874e4631f29a91988a5,41946,1A,man,NA,null,M2 is posing for M4,pose,sentence,NA,NA,NA,NA,NA
17003.299999952316,NA,NA,NA,NA,survey-likert-extra-labels,16,147598,0.0-11.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c874e4631f29a91988a5,41946,1A,man,NA,NA,Somebody says<br><em>Mike is posing for Dave,pose,rating_volition,"{""Q0"":2}",[0],Mike is modelling for Dave,Dave is modelling for Mike,NA
null,Somebody says<br><em>Dave and Fred are talking with each other</em>,NA,NA,NA,html-keyboard-response,17,149613,0.0-12.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c874e4631f29a91988a5,41946,1A,man,NA,null,NAME1 and NAME2 are talking with each other,talk_conjoined,sentence,NA,NA,NA,NA,NA
5295.299999952316,NA,NA,NA,NA,survey-likert-extra-labels,18,154910,0.0-12.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c874e4631f29a91988a5,41946,1A,man,NA,NA,Somebody says<br><em>Dave and Fred are talking with each other</em>,talk_conjoined,rating_volition,"{""Q0"":3}",[0],The speaker identifies more with <br>Fred than Dave,The speaker identifies more with<br>Dave than Fred,right_to_left
null,Somebody says<br><em>Fred and Kate are arguing with each other</em>,NA,NA,NA,html-keyboard-response,19,156922,0.0-13.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c874e4631f29a91988a5,41946,1A,man,NA,null,NAME1 and NAME2 are arguing with each other,argue_conjoined,sentence,NA,NA,NA,NA,NA
5946.200000047684,NA,NA,NA,NA,survey-likert-extra-labels,20,162870,0.0-13.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c874e4631f29a91988a5,41946,1A,man,NA,NA,Somebody says<br><em>Fred and Kate are arguing with each other</em>,argue_conjoined,rating_volition,"{""Q0"":3}",[0],The speaker identifies more with <br>Kate than Fred,The speaker identifies more with<br>Fred than Kate,right_to_left
null,Somebody says<br><em>Luke is driving Fred,NA,NA,NA,html-keyboard-response,21,164878,0.0-14.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c874e4631f29a91988a5,41946,1A,man,NA,null,M1 is driving M3,drive,sentence,NA,NA,NA,NA,NA
