rt,stimulus,button_pressed,choices,ChosenStimulus,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,study_id,session_id,subject,list,ppt_gender,url,key_press,sentence_type,verb,test_part,responses,question_order,left_part,right_part,name_order
1988.0999999940395,Welcome to the experiment. Press Continue to begin.,0,Continue,Continue,html-button-response,0,1991,0.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c8d08e53636c7e4efc7a,30407,1A,man,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9699.90000000596,NA,NA,NA,NA,external-html,1,12746,0.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c8d08e53636c7e4efc7a,30407,1A,man,consent.html,NA,NA,NA,NA,NA,NA,NA,NA,NA
39369.90000000596,"<p>Welcome.</p><p>In this experiment we will ask you to imagine people's motivations for saying sentences.</p><p>Each trial will begin with a sentence that somebody might say to describe an event involving two different people.</p><p>For instance, someone might say <em>Harry is being recruited by Molly</em></p><p>We want you to think about which of those two people (Molly and Harry) the speaker identifies more with. For instance, why did the speaker say <em>Harry is being recruited by Molly</em> rather than <em> Molly is recruiting Harry</em>? Might that mean that the speaker is socially closer to one of the two characters?</p><p>After you have read the sentence, you will rate on a scale which of the two characters the speaker identifies more with.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>Sometimes there will also be catch questions designed to make sure that you are paying attention, which ask about a different topic.</p><p>To do this task, you will have to use your imagination to think about and visualise the events, and how the speaker might relate to the characters.</p><br><p>Ready?</p>",0,Continue,Continue,html-button-response,2,52117,0.0-2.0,anomymised,6560c4cfd080ba12b16d8282,6564c8d08e53636c7e4efc7a,30407,1A,man,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2587.199999988079,"<p>Before the experiment starts, we will show you an example of how you will answer the questions. Press 'Continue'.</p>",0,Continue,Continue,html-button-response,3,55715,0.0-3.0,anomymised,6560c4cfd080ba12b16d8282,6564c8d08e53636c7e4efc7a,30407,1A,man,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,Somebody says <br><em>Samuel is dining with Frank</em>,NA,NA,NA,html-keyboard-response,4,58725,0.0-4.0,anomymised,6560c4cfd080ba12b16d8282,6564c8d08e53636c7e4efc7a,30407,1A,man,NA,null,NA,NA,NA,NA,NA,NA,NA,NA
16616.5,<img src='img/Example-trial.jpg' style='height:550px;''></img>,0,Continue,Continue,html-button-response,5,75342,0.0-5.0,anomymised,6560c4cfd080ba12b16d8282,6564c8d08e53636c7e4efc7a,30407,1A,man,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2742.2000000178814,<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>,0,Continue,Continue,html-button-response,6,79089,0.0-6.0,anomymised,6560c4cfd080ba12b16d8282,6564c8d08e53636c7e4efc7a,30407,1A,man,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,Somebody says<br><em>Luke is flirting with Beth</em>,NA,NA,NA,html-keyboard-response,7,82115,0.0-7.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c8d08e53636c7e4efc7a,30407,1A,man,NA,null,NAME1 is flirting with NAME2,flirt_active,sentence,NA,NA,NA,NA,NA
6922,NA,NA,NA,NA,survey-likert-extra-labels,8,89039,0.0-7.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c8d08e53636c7e4efc7a,30407,1A,man,NA,NA,Somebody says<br><em>Luke is flirting with Beth</em>,flirt_active,rating_volition,"{""Q0"":1}",[0],The speaker identifies more with <br>Luke than Beth,The speaker identifies more with<br>Beth than Luke,left_to_right
null,Somebody says<br><em>Fred and Ruth are talking with each other</em>,NA,NA,NA,html-keyboard-response,9,91055,0.0-8.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c8d08e53636c7e4efc7a,30407,1A,man,NA,null,NAME1 and NAME2 are talking with each other,talk_conjoined,sentence,NA,NA,NA,NA,NA
5934.4000000059605,NA,NA,NA,NA,survey-likert-extra-labels,10,96991,0.0-8.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c8d08e53636c7e4efc7a,30407,1A,man,NA,NA,Somebody says<br><em>Fred and Ruth are talking with each other</em>,talk_conjoined,rating_volition,"{""Q0"":3}",[0],The speaker identifies more with <br>Ruth than Fred,The speaker identifies more with<br>Fred than Ruth,right_to_left
null,Somebody says<br><em>Mike is posing for Dave,NA,NA,NA,html-keyboard-response,11,99007,0.0-9.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c8d08e53636c7e4efc7a,30407,1A,man,NA,null,M2 is posing for M4,pose,sentence,NA,NA,NA,NA,NA
19219.59999999404,NA,NA,NA,NA,survey-likert-extra-labels,12,118228,0.0-9.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c8d08e53636c7e4efc7a,30407,1A,man,NA,NA,Somebody says<br><em>Mike is posing for Dave,pose,rating_volition,"{""Q0"":0}",[0],Mike is modelling for Dave,Dave is modelling for Mike,NA
null,Somebody says<br><em>Fred is opposing Ruth</em>,NA,NA,NA,html-keyboard-response,13,120230,0.0-10.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c8d08e53636c7e4efc7a,30407,1A,man,NA,null,NAME1 is opposing NAME2,oppose_active,sentence,NA,NA,NA,NA,NA
12539.800000011921,NA,NA,NA,NA,survey-likert-extra-labels,14,132771,0.0-10.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c8d08e53636c7e4efc7a,30407,1A,man,NA,NA,Somebody says<br><em>Fred is opposing Ruth</em>,oppose_active,rating_volition,"{""Q0"":1}",[0],The speaker identifies more with <br>Fred than Ruth,The speaker identifies more with<br>Ruth than Fred,left_to_right
