rt,stimulus,button_pressed,choices,ChosenStimulus,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,study_id,session_id,subject,list,ppt_gender,url,key_press,sentence_type,verb,test_part,responses,question_order,left_part,right_part,name_order
1752,Welcome to the experiment. Press Continue to begin.,0,Continue,Continue,html-button-response,0,1768,0.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c8a28e53636c7e4efc6d,47055,1A,man,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3920,NA,NA,NA,NA,external-html,1,6754,0.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c8a28e53636c7e4efc6d,47055,1A,man,consent.html,NA,NA,NA,NA,NA,NA,NA,NA,NA
20998,"<p>Welcome.</p><p>In this experiment we will ask you to imagine people's motivations for saying sentences.</p><p>Each trial will begin with a sentence that somebody might say to describe an event involving two different people.</p><p>For instance, someone might say <em>Harry is being recruited by Molly</em></p><p>We want you to think about which of those two people (Molly and Harry) the speaker identifies more with. For instance, why did the speaker say <em>Harry is being recruited by Molly</em> rather than <em> Molly is recruiting Harry</em>? Might that mean that the speaker is socially closer to one of the two characters?</p><p>After you have read the sentence, you will rate on a scale which of the two characters the speaker identifies more with.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>Sometimes there will also be catch questions designed to make sure that you are paying attention, which ask about a different topic.</p><p>To do this task, you will have to use your imagination to think about and visualise the events, and how the speaker might relate to the characters.</p><br><p>Ready?</p>",0,Continue,Continue,html-button-response,2,27755,0.0-2.0,anomymised,6560c4cfd080ba12b16d8282,6564c8a28e53636c7e4efc6d,47055,1A,man,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2142,"<p>Before the experiment starts, we will show you an example of how you will answer the questions. Press 'Continue'.</p>",0,Continue,Continue,html-button-response,3,30905,0.0-3.0,anomymised,6560c4cfd080ba12b16d8282,6564c8a28e53636c7e4efc6d,47055,1A,man,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,Somebody says <br><em>Samuel is dining with Frank</em>,NA,NA,NA,html-keyboard-response,4,33914,0.0-4.0,anomymised,6560c4cfd080ba12b16d8282,6564c8a28e53636c7e4efc6d,47055,1A,man,NA,null,NA,NA,NA,NA,NA,NA,NA,NA
6008,<img src='img/Example-trial.jpg' style='height:550px;''></img>,0,Continue,Continue,html-button-response,5,39923,0.0-5.0,anomymised,6560c4cfd080ba12b16d8282,6564c8a28e53636c7e4efc6d,47055,1A,man,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2396,<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>,0,Continue,Continue,html-button-response,6,43322,0.0-6.0,anomymised,6560c4cfd080ba12b16d8282,6564c8a28e53636c7e4efc6d,47055,1A,man,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,Somebody says<br><em>Dave and Jane are arguing with each other</em>,NA,NA,NA,html-keyboard-response,7,46330,0.0-7.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c8a28e53636c7e4efc6d,47055,1A,man,NA,null,NAME1 and NAME2 are arguing with each other,argue_conjoined,sentence,NA,NA,NA,NA,NA
8307,NA,NA,NA,NA,survey-likert-extra-labels,8,54639,0.0-7.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c8a28e53636c7e4efc6d,47055,1A,man,NA,NA,Somebody says<br><em>Dave and Jane are arguing with each other</em>,argue_conjoined,rating_volition,"{""Q0"":2}",[0],The speaker identifies more with <br>Jane than Dave,The speaker identifies more with<br>Dave than Jane,right_to_left
null,Somebody says<br><em>Kate is looking at Dave</em>,NA,NA,NA,html-keyboard-response,9,56645,0.0-8.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c8a28e53636c7e4efc6d,47055,1A,man,NA,null,NAME1 is looking at NAME2,look_active,sentence,NA,NA,NA,NA,NA
10879,NA,NA,NA,NA,survey-likert-extra-labels,10,67526,0.0-8.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c8a28e53636c7e4efc6d,47055,1A,man,NA,NA,Somebody says<br><em>Kate is looking at Dave</em>,look_active,rating_volition,"{""Q0"":2}",[0],The speaker identifies more with <br>Kate than Dave,The speaker identifies more with<br>Dave than Kate,left_to_right
null,Somebody says<br><em>Dave and Ruth are shouting at each other</em>,NA,NA,NA,html-keyboard-response,11,69533,0.0-9.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c8a28e53636c7e4efc6d,47055,1A,man,NA,null,NAME1 and NAME2 are shouting at each other,shout_conjoined,sentence,NA,NA,NA,NA,NA
4225,NA,NA,NA,NA,survey-likert-extra-labels,12,73761,0.0-9.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c8a28e53636c7e4efc6d,47055,1A,man,NA,NA,Somebody says<br><em>Dave and Ruth are shouting at each other</em>,shout_conjoined,rating_volition,"{""Q0"":3}",[0],The speaker identifies more with <br>Dave than Ruth,The speaker identifies more with<br>Ruth than Dave,left_to_right
null,Somebody says<br><em>Jane is arguing with Dave</em>,NA,NA,NA,html-keyboard-response,13,75769,0.0-10.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c8a28e53636c7e4efc6d,47055,1A,man,NA,null,NAME1 is arguing with NAME2,argue_active,sentence,NA,NA,NA,NA,NA
6840,NA,NA,NA,NA,survey-likert-extra-labels,14,82610,0.0-10.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c8a28e53636c7e4efc6d,47055,1A,man,NA,NA,Somebody says<br><em>Jane is arguing with Dave</em>,argue_active,rating_volition,"{""Q0"":2}",[0],The speaker identifies more with <br>Jane than Dave,The speaker identifies more with<br>Dave than Jane,left_to_right
null,Somebody says<br><em>Fred is talking to Luke</em>,NA,NA,NA,html-keyboard-response,15,84616,0.0-11.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c8a28e53636c7e4efc6d,47055,1A,man,NA,null,NAME1 is talking to NAME2,talk_active,sentence,NA,NA,NA,NA,NA
10061,NA,NA,NA,NA,survey-likert-extra-labels,16,94679,0.0-11.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c8a28e53636c7e4efc6d,47055,1A,man,NA,NA,Somebody says<br><em>Fred is talking to Luke</em>,talk_active,rating_volition,"{""Q0"":4}",[0],The speaker identifies more with <br>Luke than Fred,The speaker identifies more with<br>Fred than Luke,right_to_left
