rt,stimulus,button_pressed,choices,ChosenStimulus,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,study_id,session_id,subject,list,ppt_gender,url,key_press,sentence_type,verb,test_part,responses,question_order,left_part,right_part,name_order
3871,Welcome to the experiment. Press Continue to begin.,0,Continue,Continue,html-button-response,0,3874,0.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c894444e2e520776be70,27948,1A,man,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28591,NA,NA,NA,NA,external-html,1,33498,0.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c894444e2e520776be70,27948,1A,man,consent.html,NA,NA,NA,NA,NA,NA,NA,NA,NA
153173,"<p>Welcome.</p><p>In this experiment we will ask you to imagine people's motivations for saying sentences.</p><p>Each trial will begin with a sentence that somebody might say to describe an event involving two different people.</p><p>For instance, someone might say <em>Harry is being recruited by Molly</em></p><p>We want you to think about which of those two people (Molly and Harry) the speaker identifies more with. For instance, why did the speaker say <em>Harry is being recruited by Molly</em> rather than <em> Molly is recruiting Harry</em>? Might that mean that the speaker is socially closer to one of the two characters?</p><p>After you have read the sentence, you will rate on a scale which of the two characters the speaker identifies more with.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>Sometimes there will also be catch questions designed to make sure that you are paying attention, which ask about a different topic.</p><p>To do this task, you will have to use your imagination to think about and visualise the events, and how the speaker might relate to the characters.</p><br><p>Ready?</p>",0,Continue,Continue,html-button-response,2,186668,0.0-2.0,anomymised,6560c4cfd080ba12b16d8282,6564c894444e2e520776be70,27948,1A,man,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5162,"<p>Before the experiment starts, we will show you an example of how you will answer the questions. Press 'Continue'.</p>",0,Continue,Continue,html-button-response,3,192833,0.0-3.0,anomymised,6560c4cfd080ba12b16d8282,6564c894444e2e520776be70,27948,1A,man,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,Somebody says <br><em>Samuel is dining with Frank</em>,NA,NA,NA,html-keyboard-response,4,195838,0.0-4.0,anomymised,6560c4cfd080ba12b16d8282,6564c894444e2e520776be70,27948,1A,man,NA,null,NA,NA,NA,NA,NA,NA,NA,NA
61513,<img src='img/Example-trial.jpg' style='height:550px;''></img>,0,Continue,Continue,html-button-response,5,257353,0.0-5.0,anomymised,6560c4cfd080ba12b16d8282,6564c894444e2e520776be70,27948,1A,man,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3989.999999999971,<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>,0,Continue,Continue,html-button-response,6,262345,0.0-6.0,anomymised,6560c4cfd080ba12b16d8282,6564c894444e2e520776be70,27948,1A,man,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,Somebody says<br><em>Mike is reminding Beth,NA,NA,NA,html-keyboard-response,7,265349,0.0-7.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c894444e2e520776be70,27948,1A,man,NA,null,M2 is reminding W4,remind,sentence,NA,NA,NA,NA,NA
18032,NA,NA,NA,NA,survey-likert-extra-labels,8,283386,0.0-7.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c894444e2e520776be70,27948,1A,man,NA,NA,Somebody says<br><em>Mike is reminding Beth,remind,rating_volition,"{""Q0"":1}",[0],Mike is telling Beth again,Beth is telling Mike again,NA
null,Somebody says<br><em>Kate is greeting Ruth</em>,NA,NA,NA,html-keyboard-response,9,285388,0.0-8.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c894444e2e520776be70,27948,1A,man,NA,null,NAME1 is greeting NAME2,greet_active,sentence,NA,NA,NA,NA,NA
16255,NA,NA,NA,NA,survey-likert-extra-labels,10,301647,0.0-8.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c894444e2e520776be70,27948,1A,man,NA,NA,Somebody says<br><em>Kate is greeting Ruth</em>,greet_active,rating_volition,"{""Q0"":4}",[0],The speaker identifies more with <br>Ruth than Kate,The speaker identifies more with<br>Kate than Ruth,right_to_left
null,Somebody says<br><em>Kate is flirting with Ruth</em>,NA,NA,NA,html-keyboard-response,11,303649,0.0-9.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c894444e2e520776be70,27948,1A,man,NA,null,NAME1 is flirting with NAME2,flirt_active,sentence,NA,NA,NA,NA,NA
8825,NA,NA,NA,NA,survey-likert-extra-labels,12,312477,0.0-9.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c894444e2e520776be70,27948,1A,man,NA,NA,Somebody says<br><em>Kate is flirting with Ruth</em>,flirt_active,rating_volition,"{""Q0"":5}",[0],The speaker identifies more with <br>Ruth than Kate,The speaker identifies more with<br>Kate than Ruth,right_to_left
null,Somebody says<br><em>Luke is being shouted at by Beth</em>,NA,NA,NA,html-keyboard-response,13,314479,0.0-10.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c894444e2e520776be70,27948,1A,man,NA,null,NAME1 is being shouted at by NAME2,shout_passive,sentence,NA,NA,NA,NA,NA
6488,NA,NA,NA,NA,survey-likert-extra-labels,14,320971,0.0-10.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c894444e2e520776be70,27948,1A,man,NA,NA,Somebody says<br><em>Luke is being shouted at by Beth</em>,shout_passive,rating_volition,"{""Q0"":0}",[0],The speaker identifies more with <br>Luke than Beth,The speaker identifies more with<br>Beth than Luke,left_to_right
null,Somebody says<br><em>Fred is challenging Kate</em>,NA,NA,NA,html-keyboard-response,15,322974,0.0-11.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c894444e2e520776be70,27948,1A,man,NA,null,NAME1 is challenging NAME2,challenge_active,sentence,NA,NA,NA,NA,NA
19503,NA,NA,NA,NA,survey-likert-extra-labels,16,342480,0.0-11.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c894444e2e520776be70,27948,1A,man,NA,NA,Somebody says<br><em>Fred is challenging Kate</em>,challenge_active,rating_volition,"{""Q0"":5}",[0],The speaker identifies more with <br>Kate than Fred,The speaker identifies more with<br>Fred than Kate,right_to_left
null,Somebody says<br><em>Beth is opposing Luke</em>,NA,NA,NA,html-keyboard-response,17,344483,0.0-12.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c894444e2e520776be70,27948,1A,man,NA,null,NAME1 is opposing NAME2,oppose_active,sentence,NA,NA,NA,NA,NA
9411,NA,NA,NA,NA,survey-likert-extra-labels,18,353898,0.0-12.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c894444e2e520776be70,27948,1A,man,NA,NA,Somebody says<br><em>Beth is opposing Luke</em>,oppose_active,rating_volition,"{""Q0"":0}",[0],The speaker identifies more with <br>Luke than Beth,The speaker identifies more with<br>Beth than Luke,right_to_left
null,Somebody says<br><em>Mike is being looked at by Beth</em>,NA,NA,NA,html-keyboard-response,19,355901,0.0-13.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c894444e2e520776be70,27948,1A,man,NA,null,NAME1 is being looked at by NAME2,look_passive,sentence,NA,NA,NA,NA,NA
