rt,stimulus,button_pressed,choices,ChosenStimulus,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,study_id,session_id,subject,list,ppt_gender,url,key_press,sentence_type,verb,test_part,responses,question_order,left_part,right_part,name_order
6958.300000000745,Welcome to the experiment. Press Continue to begin.,0,Continue,Continue,html-button-response,0,6964,0.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c90071129d17d9a12771,33860,1A,man,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251720.40000000224,NA,NA,NA,NA,external-html,1,260375,0.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c90071129d17d9a12771,33860,1A,man,consent.html,NA,NA,NA,NA,NA,NA,NA,NA,NA
88805.09999999776,"<p>Welcome.</p><p>In this experiment we will ask you to imagine people's motivations for saying sentences.</p><p>Each trial will begin with a sentence that somebody might say to describe an event involving two different people.</p><p>For instance, someone might say <em>Harry is being recruited by Molly</em></p><p>We want you to think about which of those two people (Molly and Harry) the speaker identifies more with. For instance, why did the speaker say <em>Harry is being recruited by Molly</em> rather than <em> Molly is recruiting Harry</em>? Might that mean that the speaker is socially closer to one of the two characters?</p><p>After you have read the sentence, you will rate on a scale which of the two characters the speaker identifies more with.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>Sometimes there will also be catch questions designed to make sure that you are paying attention, which ask about a different topic.</p><p>To do this task, you will have to use your imagination to think about and visualise the events, and how the speaker might relate to the characters.</p><br><p>Ready?</p>",0,Continue,Continue,html-button-response,2,349182,0.0-2.0,anomymised,6560c4cfd080ba12b16d8282,6564c90071129d17d9a12771,33860,1A,man,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4804,"<p>Before the experiment starts, we will show you an example of how you will answer the questions. Press 'Continue'.</p>",0,Continue,Continue,html-button-response,3,354989,0.0-3.0,anomymised,6560c4cfd080ba12b16d8282,6564c90071129d17d9a12771,33860,1A,man,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,Somebody says <br><em>Samuel is dining with Frank</em>,NA,NA,NA,html-keyboard-response,4,358003,0.0-4.0,anomymised,6560c4cfd080ba12b16d8282,6564c90071129d17d9a12771,33860,1A,man,NA,null,NA,NA,NA,NA,NA,NA,NA,NA
87991.5,<img src='img/Example-trial.jpg' style='height:550px;''></img>,0,Continue,Continue,html-button-response,5,445997,0.0-5.0,anomymised,6560c4cfd080ba12b16d8282,6564c90071129d17d9a12771,33860,1A,man,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5686,<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>,0,Continue,Continue,html-button-response,6,452685,0.0-6.0,anomymised,6560c4cfd080ba12b16d8282,6564c90071129d17d9a12771,33860,1A,man,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,Somebody says<br><em>Dave and Beth are marrying each other</em>,NA,NA,NA,html-keyboard-response,7,455698,0.0-7.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c90071129d17d9a12771,33860,1A,man,NA,null,NAME1 and NAME2 are marrying each other,marry_conjoined,sentence,NA,NA,NA,NA,NA
21136.099999997765,NA,NA,NA,NA,survey-likert-extra-labels,8,476838,0.0-7.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c90071129d17d9a12771,33860,1A,man,NA,NA,Somebody says<br><em>Dave and Beth are marrying each other</em>,marry_conjoined,rating_volition,"{""Q0"":4}",[0],The speaker identifies more with <br>Beth than Dave,The speaker identifies more with<br>Dave than Beth,right_to_left
null,Somebody says<br><em>Fred is being copied by Dave</em>,NA,NA,NA,html-keyboard-response,9,478842,0.0-8.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c90071129d17d9a12771,33860,1A,man,NA,null,NAME1 is being copied by NAME2,copy_passive,sentence,NA,NA,NA,NA,NA
20888.5,NA,NA,NA,NA,survey-likert-extra-labels,10,499733,0.0-8.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c90071129d17d9a12771,33860,1A,man,NA,NA,Somebody says<br><em>Fred is being copied by Dave</em>,copy_passive,rating_volition,"{""Q0"":5}",[0],The speaker identifies more with <br>Dave than Fred,The speaker identifies more with<br>Fred than Dave,right_to_left
null,Somebody says<br><em>Fred is hugging Luke</em>,NA,NA,NA,html-keyboard-response,11,501749,0.0-9.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c90071129d17d9a12771,33860,1A,man,NA,null,NAME1 is hugging NAME2,hug_active,sentence,NA,NA,NA,NA,NA
27373.699999999255,NA,NA,NA,NA,survey-likert-extra-labels,12,529124,0.0-9.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c90071129d17d9a12771,33860,1A,man,NA,NA,Somebody says<br><em>Fred is hugging Luke</em>,hug_active,rating_volition,"{""Q0"":6}",[0],The speaker identifies more with <br>Luke than Fred,The speaker identifies more with<br>Fred than Luke,right_to_left
null,Somebody says<br><em>Ruth is chasing Kate,NA,NA,NA,html-keyboard-response,13,531133,0.0-10.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c90071129d17d9a12771,33860,1A,man,NA,null,W1 is chasing W3,chase,sentence,NA,NA,NA,NA,NA
64484.89999999851,NA,NA,NA,NA,survey-likert-extra-labels,14,595619,0.0-10.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c90071129d17d9a12771,33860,1A,man,NA,NA,Somebody says<br><em>Ruth is chasing Kate,chase,rating_volition,"{""Q0"":0}",[0],Ruth is behind Kate,Kate is behind Ruth,NA
null,Somebody says<br><em>Mike is posing for Dave,NA,NA,NA,html-keyboard-response,15,597628,0.0-11.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c90071129d17d9a12771,33860,1A,man,NA,null,M2 is posing for M4,pose,sentence,NA,NA,NA,NA,NA
