rt,stimulus,button_pressed,choices,ChosenStimulus,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,study_id,session_id,subject,list,ppt_gender,url,key_press,sentence_type,verb,test_part,responses,question_order,left_part,right_part,name_order
1688.3000000715256,Welcome to the experiment. Press Continue to begin.,0,Continue,Continue,html-button-response,0,1690,0.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c8a43fff62c11976bf6c,95501,1A,man,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3375.899999976158,NA,NA,NA,NA,external-html,1,6239,0.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c8a43fff62c11976bf6c,95501,1A,man,consent.html,NA,NA,NA,NA,NA,NA,NA,NA,NA
10991.899999976158,"<p>Welcome.</p><p>In this experiment we will ask you to imagine people's motivations for saying sentences.</p><p>Each trial will begin with a sentence that somebody might say to describe an event involving two different people.</p><p>For instance, someone might say <em>Harry is being recruited by Molly</em></p><p>We want you to think about which of those two people (Molly and Harry) the speaker identifies more with. For instance, why did the speaker say <em>Harry is being recruited by Molly</em> rather than <em> Molly is recruiting Harry</em>? Might that mean that the speaker is socially closer to one of the two characters?</p><p>After you have read the sentence, you will rate on a scale which of the two characters the speaker identifies more with.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>Sometimes there will also be catch questions designed to make sure that you are paying attention, which ask about a different topic.</p><p>To do this task, you will have to use your imagination to think about and visualise the events, and how the speaker might relate to the characters.</p><br><p>Ready?</p>",0,Continue,Continue,html-button-response,2,17232,0.0-2.0,anomymised,6560c4cfd080ba12b16d8282,6564c8a43fff62c11976bf6c,95501,1A,man,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1975.1999999284744,"<p>Before the experiment starts, we will show you an example of how you will answer the questions. Press 'Continue'.</p>",0,Continue,Continue,html-button-response,3,20212,0.0-3.0,anomymised,6560c4cfd080ba12b16d8282,6564c8a43fff62c11976bf6c,95501,1A,man,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,Somebody says <br><em>Samuel is dining with Frank</em>,NA,NA,NA,html-keyboard-response,4,23229,0.0-4.0,anomymised,6560c4cfd080ba12b16d8282,6564c8a43fff62c11976bf6c,95501,1A,man,NA,null,NA,NA,NA,NA,NA,NA,NA,NA
10926.400000095367,<img src='img/Example-trial.jpg' style='height:550px;''></img>,0,Continue,Continue,html-button-response,5,34157,0.0-5.0,anomymised,6560c4cfd080ba12b16d8282,6564c8a43fff62c11976bf6c,95501,1A,man,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1509.6000000238419,<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>,0,Continue,Continue,html-button-response,6,36673,0.0-6.0,anomymised,6560c4cfd080ba12b16d8282,6564c8a43fff62c11976bf6c,95501,1A,man,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,Somebody says<br><em>Mike is flirting with Beth</em>,NA,NA,NA,html-keyboard-response,7,39685,0.0-7.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c8a43fff62c11976bf6c,95501,1A,man,NA,null,NAME1 is flirting with NAME2,flirt_active,sentence,NA,NA,NA,NA,NA
6722.600000023842,NA,NA,NA,NA,survey-likert-extra-labels,8,46411,0.0-7.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c8a43fff62c11976bf6c,95501,1A,man,NA,NA,Somebody says<br><em>Mike is flirting with Beth</em>,flirt_active,rating_volition,"{""Q0"":1}",[0],The speaker identifies more with <br>Beth than Mike,The speaker identifies more with<br>Mike than Beth,right_to_left
null,Somebody says<br><em>Ruth is shouting at Jane</em>,NA,NA,NA,html-keyboard-response,9,48421,0.0-8.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c8a43fff62c11976bf6c,95501,1A,man,NA,null,NAME1 is shouting at NAME2,shout_active,sentence,NA,NA,NA,NA,NA
17189.199999928474,NA,NA,NA,NA,survey-likert-extra-labels,10,65612,0.0-8.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c8a43fff62c11976bf6c,95501,1A,man,NA,NA,Somebody says<br><em>Ruth is shouting at Jane</em>,shout_active,rating_volition,"{""Q0"":5}",[0],The speaker identifies more with <br>Ruth than Jane,The speaker identifies more with<br>Jane than Ruth,left_to_right
null,Somebody says<br><em>Kate is arguing with Beth</em>,NA,NA,NA,html-keyboard-response,11,67623,0.0-9.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c8a43fff62c11976bf6c,95501,1A,man,NA,null,NAME1 is arguing with NAME2,argue_active,sentence,NA,NA,NA,NA,NA
4018.5,NA,NA,NA,NA,survey-likert-extra-labels,12,71643,0.0-9.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c8a43fff62c11976bf6c,95501,1A,man,NA,NA,Somebody says<br><em>Kate is arguing with Beth</em>,argue_active,rating_volition,"{""Q0"":1}",[0],The speaker identifies more with <br>Kate than Beth,The speaker identifies more with<br>Beth than Kate,left_to_right
null,Somebody says<br><em>Beth is being seduced by Ruth</em>,NA,NA,NA,html-keyboard-response,13,73645,0.0-10.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c8a43fff62c11976bf6c,95501,1A,man,NA,null,NAME1 is being seduced by NAME2,seduce_passive,sentence,NA,NA,NA,NA,NA
4252.600000023842,NA,NA,NA,NA,survey-likert-extra-labels,14,77898,0.0-10.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c8a43fff62c11976bf6c,95501,1A,man,NA,NA,Somebody says<br><em>Beth is being seduced by Ruth</em>,seduce_passive,rating_volition,"{""Q0"":5}",[0],The speaker identifies more with <br>Ruth than Beth,The speaker identifies more with<br>Beth than Ruth,right_to_left
null,Somebody says<br><em>Mike is reminding Beth,NA,NA,NA,html-keyboard-response,15,79911,0.0-11.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c8a43fff62c11976bf6c,95501,1A,man,NA,null,M2 is reminding W4,remind,sentence,NA,NA,NA,NA,NA
5248.099999904633,NA,NA,NA,NA,survey-likert-extra-labels,16,85160,0.0-11.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c8a43fff62c11976bf6c,95501,1A,man,NA,NA,Somebody says<br><em>Mike is reminding Beth,remind,rating_volition,"{""Q0"":3}",[0],Mike is telling Beth again,Beth is telling Mike again,NA
null,Somebody says<br><em>Kate is being copied by Dave</em>,NA,NA,NA,html-keyboard-response,17,87164,0.0-12.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c8a43fff62c11976bf6c,95501,1A,man,NA,null,NAME1 is being copied by NAME2,copy_passive,sentence,NA,NA,NA,NA,NA
7978.299999952316,NA,NA,NA,NA,survey-likert-extra-labels,18,95144,0.0-12.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c8a43fff62c11976bf6c,95501,1A,man,NA,NA,Somebody says<br><em>Kate is being copied by Dave</em>,copy_passive,rating_volition,"{""Q0"":1}",[0],The speaker identifies more with <br>Kate than Dave,The speaker identifies more with<br>Dave than Kate,left_to_right
null,Somebody says<br><em>Fred is being touched by Dave</em>,NA,NA,NA,html-keyboard-response,19,97149,0.0-13.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c8a43fff62c11976bf6c,95501,1A,man,NA,null,NAME1 is being touched by NAME2,touch_passive,sentence,NA,NA,NA,NA,NA
2892.4000000953674,NA,NA,NA,NA,survey-likert-extra-labels,20,100042,0.0-13.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c8a43fff62c11976bf6c,95501,1A,man,NA,NA,Somebody says<br><em>Fred is being touched by Dave</em>,touch_passive,rating_volition,"{""Q0"":2}",[0],The speaker identifies more with <br>Fred than Dave,The speaker identifies more with<br>Dave than Fred,left_to_right
null,Somebody says<br><em>Beth and Ruth are dancing with each other</em>,NA,NA,NA,html-keyboard-response,21,102046,0.0-14.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c8a43fff62c11976bf6c,95501,1A,man,NA,null,NAME1 and NAME2 are dancing with each other,dance_conjoined,sentence,NA,NA,NA,NA,NA
4348.399999976158,NA,NA,NA,NA,survey-likert-extra-labels,22,106395,0.0-14.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c8a43fff62c11976bf6c,95501,1A,man,NA,NA,Somebody says<br><em>Beth and Ruth are dancing with each other</em>,dance_conjoined,rating_volition,"{""Q0"":3}",[0],The speaker identifies more with <br>Ruth than Beth,The speaker identifies more with<br>Beth than Ruth,right_to_left
null,Somebody says<br><em>Mike and Luke are fighting with each other</em>,NA,NA,NA,html-keyboard-response,23,108407,0.0-15.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c8a43fff62c11976bf6c,95501,1A,man,NA,null,NAME1 and NAME2 are fighting with each other,fight_conjoined,sentence,NA,NA,NA,NA,NA
2909.899999976158,NA,NA,NA,NA,survey-likert-extra-labels,24,111318,0.0-15.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c8a43fff62c11976bf6c,95501,1A,man,NA,NA,Somebody says<br><em>Mike and Luke are fighting with each other</em>,fight_conjoined,rating_volition,"{""Q0"":3}",[0],The speaker identifies more with <br>Luke than Mike,The speaker identifies more with<br>Mike than Luke,right_to_left
null,Somebody says<br><em>Fred is being opposed by Jane</em>,NA,NA,NA,html-keyboard-response,25,113324,0.0-16.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c8a43fff62c11976bf6c,95501,1A,man,NA,null,NAME1 is being opposed by NAME2,oppose_passive,sentence,NA,NA,NA,NA,NA
6390.899999976158,NA,NA,NA,NA,survey-likert-extra-labels,26,119716,0.0-16.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c8a43fff62c11976bf6c,95501,1A,man,NA,NA,Somebody says<br><em>Fred is being opposed by Jane</em>,oppose_passive,rating_volition,"{""Q0"":5}",[0],The speaker identifies more with <br>Jane than Fred,The speaker identifies more with<br>Fred than Jane,right_to_left
null,Somebody says<br><em>Jane is challenging Mike</em>,NA,NA,NA,html-keyboard-response,27,121724,0.0-17.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c8a43fff62c11976bf6c,95501,1A,man,NA,null,NAME1 is challenging NAME2,challenge_active,sentence,NA,NA,NA,NA,NA
2466.600000023842,NA,NA,NA,NA,survey-likert-extra-labels,28,124191,0.0-17.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c8a43fff62c11976bf6c,95501,1A,man,NA,NA,Somebody says<br><em>Jane is challenging Mike</em>,challenge_active,rating_volition,"{""Q0"":1}",[0],The speaker identifies more with <br>Jane than Mike,The speaker identifies more with<br>Mike than Jane,left_to_right
null,Somebody says<br><em>Fred is hiring Ruth,NA,NA,NA,html-keyboard-response,29,126197,0.0-18.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c8a43fff62c11976bf6c,95501,1A,man,NA,null,M3 is hiring W1,hire,sentence,NA,NA,NA,NA,NA
7333.600000023842,NA,NA,NA,NA,survey-likert-extra-labels,30,133531,0.0-18.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c8a43fff62c11976bf6c,95501,1A,man,NA,NA,Somebody says<br><em>Fred is hiring Ruth,hire,rating_volition,"{""Q0"":0}",[0],Fred is employing Ruth,Ruth is employing Fred,NA
null,Somebody says<br><em>Beth is opposing Mike</em>,NA,NA,NA,html-keyboard-response,31,135542,0.0-19.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c8a43fff62c11976bf6c,95501,1A,man,NA,null,NAME1 is opposing NAME2,oppose_active,sentence,NA,NA,NA,NA,NA
3633.5,NA,NA,NA,NA,survey-likert-extra-labels,32,139176,0.0-19.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c8a43fff62c11976bf6c,95501,1A,man,NA,NA,Somebody says<br><em>Beth is opposing Mike</em>,oppose_active,rating_volition,"{""Q0"":1}",[0],The speaker identifies more with <br>Beth than Mike,The speaker identifies more with<br>Mike than Beth,left_to_right
null,Somebody says<br><em>Luke is being kissed by Ruth</em>,NA,NA,NA,html-keyboard-response,33,141180,0.0-20.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c8a43fff62c11976bf6c,95501,1A,man,NA,null,NAME1 is being kissed by NAME2,kiss_passive,sentence,NA,NA,NA,NA,NA
