rt,stimulus,button_pressed,choices,ChosenStimulus,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,study_id,session_id,subject,list,ppt_gender,url,key_press,sentence_type,verb,test_part,responses,question_order,left_part,right_part,name_order
11375.200000047684,Welcome to the experiment. Press Continue to begin.,0,Continue,Continue,html-button-response,0,11381,0.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c91e96bf7c9509892edb,87972,1A,man,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280362.2999999523,NA,NA,NA,NA,external-html,1,292943,0.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c91e96bf7c9509892edb,87972,1A,man,consent.html,NA,NA,NA,NA,NA,NA,NA,NA,NA
42426.90000009537,"<p>Welcome.</p><p>In this experiment we will ask you to imagine people's motivations for saying sentences.</p><p>Each trial will begin with a sentence that somebody might say to describe an event involving two different people.</p><p>For instance, someone might say <em>Harry is being recruited by Molly</em></p><p>We want you to think about which of those two people (Molly and Harry) the speaker identifies more with. For instance, why did the speaker say <em>Harry is being recruited by Molly</em> rather than <em> Molly is recruiting Harry</em>? Might that mean that the speaker is socially closer to one of the two characters?</p><p>After you have read the sentence, you will rate on a scale which of the two characters the speaker identifies more with.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>Sometimes there will also be catch questions designed to make sure that you are paying attention, which ask about a different topic.</p><p>To do this task, you will have to use your imagination to think about and visualise the events, and how the speaker might relate to the characters.</p><br><p>Ready?</p>",0,Continue,Continue,html-button-response,2,335372,0.0-2.0,anomymised,6560c4cfd080ba12b16d8282,6564c91e96bf7c9509892edb,87972,1A,man,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2952.2000000476837,"<p>Before the experiment starts, we will show you an example of how you will answer the questions. Press 'Continue'.</p>",0,Continue,Continue,html-button-response,3,339334,0.0-3.0,anomymised,6560c4cfd080ba12b16d8282,6564c91e96bf7c9509892edb,87972,1A,man,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,Somebody says <br><em>Samuel is dining with Frank</em>,NA,NA,NA,html-keyboard-response,4,342349,0.0-4.0,anomymised,6560c4cfd080ba12b16d8282,6564c91e96bf7c9509892edb,87972,1A,man,NA,null,NA,NA,NA,NA,NA,NA,NA,NA
35362.800000071526,<img src='img/Example-trial.jpg' style='height:550px;''></img>,0,Continue,Continue,html-button-response,5,377713,0.0-5.0,anomymised,6560c4cfd080ba12b16d8282,6564c91e96bf7c9509892edb,87972,1A,man,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4551.800000071526,<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>,0,Continue,Continue,html-button-response,6,383276,0.0-6.0,anomymised,6560c4cfd080ba12b16d8282,6564c91e96bf7c9509892edb,87972,1A,man,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,Somebody says<br><em>Kate and Luke are fighting with each other</em>,NA,NA,NA,html-keyboard-response,7,386287,0.0-7.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c91e96bf7c9509892edb,87972,1A,man,NA,null,NAME1 and NAME2 are fighting with each other,fight_conjoined,sentence,NA,NA,NA,NA,NA
10594.699999928474,NA,NA,NA,NA,survey-likert-extra-labels,8,396884,0.0-7.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c91e96bf7c9509892edb,87972,1A,man,NA,NA,Somebody says<br><em>Kate and Luke are fighting with each other</em>,fight_conjoined,rating_volition,"{""Q0"":5}",[0],The speaker identifies more with <br>Luke than Kate,The speaker identifies more with<br>Kate than Luke,right_to_left
null,Somebody says<br><em>Beth is dancing with Fred</em>,NA,NA,NA,html-keyboard-response,9,398896,0.0-8.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c91e96bf7c9509892edb,87972,1A,man,NA,null,NAME1 is dancing with NAME2,dance_active,sentence,NA,NA,NA,NA,NA
10741.100000023842,NA,NA,NA,NA,survey-likert-extra-labels,10,409639,0.0-8.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c91e96bf7c9509892edb,87972,1A,man,NA,NA,Somebody says<br><em>Beth is dancing with Fred</em>,dance_active,rating_volition,"{""Q0"":5}",[0],The speaker identifies more with <br>Fred than Beth,The speaker identifies more with<br>Beth than Fred,right_to_left
null,Somebody says<br><em>Fred is hiring Ruth,NA,NA,NA,html-keyboard-response,11,411650,0.0-9.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c91e96bf7c9509892edb,87972,1A,man,NA,null,M3 is hiring W1,hire,sentence,NA,NA,NA,NA,NA
13949.600000023842,NA,NA,NA,NA,survey-likert-extra-labels,12,425602,0.0-9.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c91e96bf7c9509892edb,87972,1A,man,NA,NA,Somebody says<br><em>Fred is hiring Ruth,hire,rating_volition,"{""Q0"":0}",[0],Fred is employing Ruth,Ruth is employing Fred,NA
null,Somebody says<br><em>Dave and Mike are hugging each other</em>,NA,NA,NA,html-keyboard-response,13,427617,0.0-10.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c91e96bf7c9509892edb,87972,1A,man,NA,null,NAME1 and NAME2 are hugging each other,hug_conjoined,sentence,NA,NA,NA,NA,NA
8420.200000047684,NA,NA,NA,NA,survey-likert-extra-labels,14,436039,0.0-10.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c91e96bf7c9509892edb,87972,1A,man,NA,NA,Somebody says<br><em>Dave and Mike are hugging each other</em>,hug_conjoined,rating_volition,"{""Q0"":6}",[0],The speaker identifies more with <br>Mike than Dave,The speaker identifies more with<br>Dave than Mike,right_to_left
null,Somebody says<br><em>Mike is posing for Dave,NA,NA,NA,html-keyboard-response,15,438061,0.0-11.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c91e96bf7c9509892edb,87972,1A,man,NA,null,M2 is posing for M4,pose,sentence,NA,NA,NA,NA,NA
10017.100000023842,NA,NA,NA,NA,survey-likert-extra-labels,16,448081,0.0-11.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c91e96bf7c9509892edb,87972,1A,man,NA,NA,Somebody says<br><em>Mike is posing for Dave,pose,rating_volition,"{""Q0"":0}",[0],Mike is modelling for Dave,Dave is modelling for Mike,NA
null,Somebody says<br><em>Beth and Kate are kissing each other</em>,NA,NA,NA,html-keyboard-response,17,450091,0.0-12.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c91e96bf7c9509892edb,87972,1A,man,NA,null,NAME1 and NAME2 are kissing each other,kiss_conjoined,sentence,NA,NA,NA,NA,NA
6960.5,NA,NA,NA,NA,survey-likert-extra-labels,18,457054,0.0-12.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c91e96bf7c9509892edb,87972,1A,man,NA,NA,Somebody says<br><em>Beth and Kate are kissing each other</em>,kiss_conjoined,rating_volition,"{""Q0"":6}",[0],The speaker identifies more with <br>Kate than Beth,The speaker identifies more with<br>Beth than Kate,right_to_left
null,Somebody says<br><em>Jane is shouting at Dave</em>,NA,NA,NA,html-keyboard-response,19,459065,0.0-13.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c91e96bf7c9509892edb,87972,1A,man,NA,null,NAME1 is shouting at NAME2,shout_active,sentence,NA,NA,NA,NA,NA
5154,NA,NA,NA,NA,survey-likert-extra-labels,20,464221,0.0-13.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c91e96bf7c9509892edb,87972,1A,man,NA,NA,Somebody says<br><em>Jane is shouting at Dave</em>,shout_active,rating_volition,"{""Q0"":0}",[0],The speaker identifies more with <br>Jane than Dave,The speaker identifies more with<br>Dave than Jane,left_to_right
null,Somebody says<br><em>Luke is kissing Fred</em>,NA,NA,NA,html-keyboard-response,21,466245,0.0-14.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c91e96bf7c9509892edb,87972,1A,man,NA,null,NAME1 is kissing NAME2,kiss_active,sentence,NA,NA,NA,NA,NA
7839.100000023842,NA,NA,NA,NA,survey-likert-extra-labels,22,474086,0.0-14.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c91e96bf7c9509892edb,87972,1A,man,NA,NA,Somebody says<br><em>Luke is kissing Fred</em>,kiss_active,rating_volition,"{""Q0"":0}",[0],The speaker identifies more with <br>Luke than Fred,The speaker identifies more with<br>Fred than Luke,left_to_right
null,Somebody says<br><em>Kate is playing with Luke</em>,NA,NA,NA,html-keyboard-response,23,476099,0.0-15.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c91e96bf7c9509892edb,87972,1A,man,NA,null,NAME1 is playing with NAME2,play_active,sentence,NA,NA,NA,NA,NA
5333.399999976158,NA,NA,NA,NA,survey-likert-extra-labels,24,481434,0.0-15.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c91e96bf7c9509892edb,87972,1A,man,NA,NA,Somebody says<br><em>Kate is playing with Luke</em>,play_active,rating_volition,"{""Q0"":6}",[0],The speaker identifies more with <br>Luke than Kate,The speaker identifies more with<br>Kate than Luke,right_to_left
null,Somebody says<br><em>Fred is being seduced by Dave</em>,NA,NA,NA,html-keyboard-response,25,483454,0.0-16.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c91e96bf7c9509892edb,87972,1A,man,NA,null,NAME1 is being seduced by NAME2,seduce_passive,sentence,NA,NA,NA,NA,NA
10701.399999976158,NA,NA,NA,NA,survey-likert-extra-labels,26,494158,0.0-16.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c91e96bf7c9509892edb,87972,1A,man,NA,NA,Somebody says<br><em>Fred is being seduced by Dave</em>,seduce_passive,rating_volition,"{""Q0"":6}",[0],The speaker identifies more with <br>Dave than Fred,The speaker identifies more with<br>Fred than Dave,right_to_left
null,Somebody says<br><em>Beth and Fred are meeting each other</em>,NA,NA,NA,html-keyboard-response,27,496171,0.0-17.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c91e96bf7c9509892edb,87972,1A,man,NA,null,NAME1 and NAME2 are meeting each other,meet_conjoined,sentence,NA,NA,NA,NA,NA
4494.700000047684,NA,NA,NA,NA,survey-likert-extra-labels,28,500668,0.0-17.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c91e96bf7c9509892edb,87972,1A,man,NA,NA,Somebody says<br><em>Beth and Fred are meeting each other</em>,meet_conjoined,rating_volition,"{""Q0"":0}",[0],The speaker identifies more with <br>Beth than Fred,The speaker identifies more with<br>Fred than Beth,left_to_right
null,Somebody says<br><em>Kate is meeting Ruth</em>,NA,NA,NA,html-keyboard-response,29,502691,0.0-18.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c91e96bf7c9509892edb,87972,1A,man,NA,null,NAME1 is meeting NAME2,meet_active,sentence,NA,NA,NA,NA,NA
4742.399999976158,NA,NA,NA,NA,survey-likert-extra-labels,30,507435,0.0-18.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c91e96bf7c9509892edb,87972,1A,man,NA,NA,Somebody says<br><em>Kate is meeting Ruth</em>,meet_active,rating_volition,"{""Q0"":0}",[0],The speaker identifies more with <br>Kate than Ruth,The speaker identifies more with<br>Ruth than Kate,left_to_right
null,Somebody says<br><em>Luke is driving Fred,NA,NA,NA,html-keyboard-response,31,509459,0.0-19.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c91e96bf7c9509892edb,87972,1A,man,NA,null,M1 is driving M3,drive,sentence,NA,NA,NA,NA,NA
8419.5,NA,NA,NA,NA,survey-likert-extra-labels,32,517880,0.0-19.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c91e96bf7c9509892edb,87972,1A,man,NA,NA,Somebody says<br><em>Luke is driving Fred,drive,rating_volition,"{""Q0"":6}",[0],Luke is Fred's passenger,Fred is Luke's passenger,NA
null,Somebody says<br><em>Dave and Mike are shouting at each other</em>,NA,NA,NA,html-keyboard-response,33,519903,0.0-20.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c91e96bf7c9509892edb,87972,1A,man,NA,null,NAME1 and NAME2 are shouting at each other,shout_conjoined,sentence,NA,NA,NA,NA,NA
4092.399999976158,NA,NA,NA,NA,survey-likert-extra-labels,34,523997,0.0-20.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c91e96bf7c9509892edb,87972,1A,man,NA,NA,Somebody says<br><em>Dave and Mike are shouting at each other</em>,shout_conjoined,rating_volition,"{""Q0"":6}",[0],The speaker identifies more with <br>Mike than Dave,The speaker identifies more with<br>Dave than Mike,right_to_left
null,Somebody says<br><em>Dave is being kissed by Mike</em>,NA,NA,NA,html-keyboard-response,35,526017,0.0-21.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c91e96bf7c9509892edb,87972,1A,man,NA,null,NAME1 is being kissed by NAME2,kiss_passive,sentence,NA,NA,NA,NA,NA
5520,NA,NA,NA,NA,survey-likert-extra-labels,36,531539,0.0-21.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c91e96bf7c9509892edb,87972,1A,man,NA,NA,Somebody says<br><em>Dave is being kissed by Mike</em>,kiss_passive,rating_volition,"{""Q0"":0}",[0],The speaker identifies more with <br>Dave than Mike,The speaker identifies more with<br>Mike than Dave,left_to_right
null,Somebody says<br><em>Fred is flirting with Mike</em>,NA,NA,NA,html-keyboard-response,37,533552,0.0-22.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c91e96bf7c9509892edb,87972,1A,man,NA,null,NAME1 is flirting with NAME2,flirt_active,sentence,NA,NA,NA,NA,NA
4480.600000023842,NA,NA,NA,NA,survey-likert-extra-labels,38,538035,0.0-22.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c91e96bf7c9509892edb,87972,1A,man,NA,NA,Somebody says<br><em>Fred is flirting with Mike</em>,flirt_active,rating_volition,"{""Q0"":6}",[0],The speaker identifies more with <br>Mike than Fred,The speaker identifies more with<br>Fred than Mike,right_to_left
null,Somebody says<br><em>Luke is marrying Beth</em>,NA,NA,NA,html-keyboard-response,39,540046,0.0-23.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c91e96bf7c9509892edb,87972,1A,man,NA,null,NAME1 is marrying NAME2,marry_active,sentence,NA,NA,NA,NA,NA
6714.699999928474,NA,NA,NA,NA,survey-likert-extra-labels,40,546763,0.0-23.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c91e96bf7c9509892edb,87972,1A,man,NA,NA,Somebody says<br><em>Luke is marrying Beth</em>,marry_active,rating_volition,"{""Q0"":0}",[0],The speaker identifies more with <br>Luke than Beth,The speaker identifies more with<br>Beth than Luke,left_to_right
null,Somebody says<br><em>Mike and Luke are marrying each other</em>,NA,NA,NA,html-keyboard-response,41,548772,0.0-24.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c91e96bf7c9509892edb,87972,1A,man,NA,null,NAME1 and NAME2 are marrying each other,marry_conjoined,sentence,NA,NA,NA,NA,NA
6592.899999976158,NA,NA,NA,NA,survey-likert-extra-labels,42,555367,0.0-24.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c91e96bf7c9509892edb,87972,1A,man,NA,NA,Somebody says<br><em>Mike and Luke are marrying each other</em>,marry_conjoined,rating_volition,"{""Q0"":6}",[0],The speaker identifies more with <br>Luke than Mike,The speaker identifies more with<br>Mike than Luke,right_to_left
null,Somebody says<br><em>Mike is looking at Fred</em>,NA,NA,NA,html-keyboard-response,43,557384,0.0-25.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c91e96bf7c9509892edb,87972,1A,man,NA,null,NAME1 is looking at NAME2,look_active,sentence,NA,NA,NA,NA,NA
3791.8000000715256,NA,NA,NA,NA,survey-likert-extra-labels,44,561178,0.0-25.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c91e96bf7c9509892edb,87972,1A,man,NA,NA,Somebody says<br><em>Mike is looking at Fred</em>,look_active,rating_volition,"{""Q0"":0}",[0],The speaker identifies more with <br>Mike than Fred,The speaker identifies more with<br>Fred than Mike,left_to_right
null,Somebody says<br><em>Ruth is being looked at by Kate</em>,NA,NA,NA,html-keyboard-response,45,563195,0.0-26.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c91e96bf7c9509892edb,87972,1A,man,NA,null,NAME1 is being looked at by NAME2,look_passive,sentence,NA,NA,NA,NA,NA
