rt,stimulus,button_pressed,choices,ChosenStimulus,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,study_id,session_id,subject,list,ppt_gender,url,key_press,sentence_type,verb,test_part,responses,question_order,left_part,right_part,name_order
1291.5,Welcome to the experiment. Press Continue to begin.,0,Continue,Continue,html-button-response,0,1294,0.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c8d2437e42e11bf8d6db,82375,1A,man,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35038.5,NA,NA,NA,NA,external-html,1,37674,0.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c8d2437e42e11bf8d6db,82375,1A,man,consent.html,NA,NA,NA,NA,NA,NA,NA,NA,NA
25521.600000000093,"<p>Welcome.</p><p>In this experiment we will ask you to imagine people's motivations for saying sentences.</p><p>Each trial will begin with a sentence that somebody might say to describe an event involving two different people.</p><p>For instance, someone might say <em>Harry is being recruited by Molly</em></p><p>We want you to think about which of those two people (Molly and Harry) the speaker identifies more with. For instance, why did the speaker say <em>Harry is being recruited by Molly</em> rather than <em> Molly is recruiting Harry</em>? Might that mean that the speaker is socially closer to one of the two characters?</p><p>After you have read the sentence, you will rate on a scale which of the two characters the speaker identifies more with.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>Sometimes there will also be catch questions designed to make sure that you are paying attention, which ask about a different topic.</p><p>To do this task, you will have to use your imagination to think about and visualise the events, and how the speaker might relate to the characters.</p><br><p>Ready?</p>",0,Continue,Continue,html-button-response,2,63196,0.0-2.0,anomymised,6560c4cfd080ba12b16d8282,6564c8d2437e42e11bf8d6db,82375,1A,man,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1842.5,"<p>Before the experiment starts, we will show you an example of how you will answer the questions. Press 'Continue'.</p>",0,Continue,Continue,html-button-response,3,66045,0.0-3.0,anomymised,6560c4cfd080ba12b16d8282,6564c8d2437e42e11bf8d6db,82375,1A,man,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,Somebody says <br><em>Samuel is dining with Frank</em>,NA,NA,NA,html-keyboard-response,4,69067,0.0-4.0,anomymised,6560c4cfd080ba12b16d8282,6564c8d2437e42e11bf8d6db,82375,1A,man,NA,null,NA,NA,NA,NA,NA,NA,NA,NA
22311,<img src='img/Example-trial.jpg' style='height:550px;''></img>,0,Continue,Continue,html-button-response,5,91379,0.0-5.0,anomymised,6560c4cfd080ba12b16d8282,6564c8d2437e42e11bf8d6db,82375,1A,man,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1903,<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>,0,Continue,Continue,html-button-response,6,94294,0.0-6.0,anomymised,6560c4cfd080ba12b16d8282,6564c8d2437e42e11bf8d6db,82375,1A,man,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,Somebody says<br><em>Luke is kissing Mike</em>,NA,NA,NA,html-keyboard-response,7,97317,0.0-7.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c8d2437e42e11bf8d6db,82375,1A,man,NA,null,NAME1 is kissing NAME2,kiss_active,sentence,NA,NA,NA,NA,NA
6831,NA,NA,NA,NA,survey-likert-extra-labels,8,104150,0.0-7.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c8d2437e42e11bf8d6db,82375,1A,man,NA,NA,Somebody says<br><em>Luke is kissing Mike</em>,kiss_active,rating_volition,"{""Q0"":4}",[0],The speaker identifies more with <br>Mike than Luke,The speaker identifies more with<br>Luke than Mike,right_to_left
null,Somebody says<br><em>Beth is being kissed by Mike</em>,NA,NA,NA,html-keyboard-response,9,106160,0.0-8.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c8d2437e42e11bf8d6db,82375,1A,man,NA,null,NAME1 is being kissed by NAME2,kiss_passive,sentence,NA,NA,NA,NA,NA
22308.30000000028,NA,NA,NA,NA,survey-likert-extra-labels,10,128470,0.0-8.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c8d2437e42e11bf8d6db,82375,1A,man,NA,NA,Somebody says<br><em>Beth is being kissed by Mike</em>,kiss_passive,rating_volition,"{""Q0"":2}",[0],The speaker identifies more with <br>Beth than Mike,The speaker identifies more with<br>Mike than Beth,left_to_right
null,Somebody says<br><em>Jane is shouting at Fred</em>,NA,NA,NA,html-keyboard-response,11,130486,0.0-9.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c8d2437e42e11bf8d6db,82375,1A,man,NA,null,NAME1 is shouting at NAME2,shout_active,sentence,NA,NA,NA,NA,NA
8534.299999999814,NA,NA,NA,NA,survey-likert-extra-labels,12,139022,0.0-9.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c8d2437e42e11bf8d6db,82375,1A,man,NA,NA,Somebody says<br><em>Jane is shouting at Fred</em>,shout_active,rating_volition,"{""Q0"":1}",[0],The speaker identifies more with <br>Jane than Fred,The speaker identifies more with<br>Fred than Jane,left_to_right
null,Somebody says<br><em>Mike and Dave are talking with each other</em>,NA,NA,NA,html-keyboard-response,13,141025,0.0-10.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c8d2437e42e11bf8d6db,82375,1A,man,NA,null,NAME1 and NAME2 are talking with each other,talk_conjoined,sentence,NA,NA,NA,NA,NA
2160.600000000093,NA,NA,NA,NA,survey-likert-extra-labels,14,143187,0.0-10.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c8d2437e42e11bf8d6db,82375,1A,man,NA,NA,Somebody says<br><em>Mike and Dave are talking with each other</em>,talk_conjoined,rating_volition,"{""Q0"":3}",[0],The speaker identifies more with <br>Mike than Dave,The speaker identifies more with<br>Dave than Mike,left_to_right
null,Somebody says<br><em>Dave is shouting at Fred</em>,NA,NA,NA,html-keyboard-response,15,145190,0.0-11.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c8d2437e42e11bf8d6db,82375,1A,man,NA,null,NAME1 is shouting at NAME2,shout_active,sentence,NA,NA,NA,NA,NA
