rt,stimulus,button_pressed,choices,ChosenStimulus,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,study_id,session_id,subject,list,ppt_gender,url,key_press,sentence_type,verb,test_part,responses,question_order,left_part,right_part,name_order
9422.799999952316,Welcome to the experiment. Press Continue to begin.,0,Continue,Continue,html-button-response,0,9425,0.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c85a91bd1573165fcb94,16627,1A,man,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48466,NA,NA,NA,NA,external-html,1,58980,0.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c85a91bd1573165fcb94,16627,1A,man,consent.html,NA,NA,NA,NA,NA,NA,NA,NA,NA
67223.30000007153,"<p>Welcome.</p><p>In this experiment we will ask you to imagine people's motivations for saying sentences.</p><p>Each trial will begin with a sentence that somebody might say to describe an event involving two different people.</p><p>For instance, someone might say <em>Harry is being recruited by Molly</em></p><p>We want you to think about which of those two people (Molly and Harry) the speaker identifies more with. For instance, why did the speaker say <em>Harry is being recruited by Molly</em> rather than <em> Molly is recruiting Harry</em>? Might that mean that the speaker is socially closer to one of the two characters?</p><p>After you have read the sentence, you will rate on a scale which of the two characters the speaker identifies more with.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>Sometimes there will also be catch questions designed to make sure that you are paying attention, which ask about a different topic.</p><p>To do this task, you will have to use your imagination to think about and visualise the events, and how the speaker might relate to the characters.</p><br><p>Ready?</p>",0,Continue,Continue,html-button-response,2,126204,0.0-2.0,anomymised,6560c4cfd080ba12b16d8282,6564c85a91bd1573165fcb94,16627,1A,man,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4234.399999976158,"<p>Before the experiment starts, we will show you an example of how you will answer the questions. Press 'Continue'.</p>",0,Continue,Continue,html-button-response,3,131442,0.0-3.0,anomymised,6560c4cfd080ba12b16d8282,6564c85a91bd1573165fcb94,16627,1A,man,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,Somebody says <br><em>Samuel is dining with Frank</em>,NA,NA,NA,html-keyboard-response,4,134452,0.0-4.0,anomymised,6560c4cfd080ba12b16d8282,6564c85a91bd1573165fcb94,16627,1A,man,NA,null,NA,NA,NA,NA,NA,NA,NA,NA
12289,<img src='img/Example-trial.jpg' style='height:550px;''></img>,0,Continue,Continue,html-button-response,5,146742,0.0-5.0,anomymised,6560c4cfd080ba12b16d8282,6564c85a91bd1573165fcb94,16627,1A,man,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1943.5,<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>,0,Continue,Continue,html-button-response,6,149689,0.0-6.0,anomymised,6560c4cfd080ba12b16d8282,6564c85a91bd1573165fcb94,16627,1A,man,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,Somebody says<br><em>Kate is being shouted at by Dave</em>,NA,NA,NA,html-keyboard-response,7,152702,0.0-7.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c85a91bd1573165fcb94,16627,1A,man,NA,null,NAME1 is being shouted at by NAME2,shout_passive,sentence,NA,NA,NA,NA,NA
14187.399999976158,NA,NA,NA,NA,survey-likert-extra-labels,8,166890,0.0-7.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c85a91bd1573165fcb94,16627,1A,man,NA,NA,Somebody says<br><em>Kate is being shouted at by Dave</em>,shout_passive,rating_volition,"{""Q0"":4}",[0],The speaker identifies more with <br>Dave than Kate,The speaker identifies more with<br>Kate than Dave,right_to_left
null,Somebody says<br><em>Beth and Ruth are marrying each other</em>,NA,NA,NA,html-keyboard-response,9,168895,0.0-8.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c85a91bd1573165fcb94,16627,1A,man,NA,null,NAME1 and NAME2 are marrying each other,marry_conjoined,sentence,NA,NA,NA,NA,NA
7168.699999928474,NA,NA,NA,NA,survey-likert-extra-labels,10,176064,0.0-8.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c85a91bd1573165fcb94,16627,1A,man,NA,NA,Somebody says<br><em>Beth and Ruth are marrying each other</em>,marry_conjoined,rating_volition,"{""Q0"":3}",[0],The speaker identifies more with <br>Ruth than Beth,The speaker identifies more with<br>Beth than Ruth,right_to_left
null,Somebody says<br><em>Kate is fighting with Mike</em>,NA,NA,NA,html-keyboard-response,11,178081,0.0-9.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c85a91bd1573165fcb94,16627,1A,man,NA,null,NAME1 is fighting with NAME2,fight_active,sentence,NA,NA,NA,NA,NA
8002.400000095367,NA,NA,NA,NA,survey-likert-extra-labels,12,186084,0.0-9.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c85a91bd1573165fcb94,16627,1A,man,NA,NA,Somebody says<br><em>Kate is fighting with Mike</em>,fight_active,rating_volition,"{""Q0"":4}",[0],The speaker identifies more with <br>Mike than Kate,The speaker identifies more with<br>Kate than Mike,right_to_left
null,Somebody says<br><em>Jane is being challenged by Mike</em>,NA,NA,NA,html-keyboard-response,13,188093,0.0-10.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c85a91bd1573165fcb94,16627,1A,man,NA,null,NAME1 is being challenged by NAME2,challenge_passive,sentence,NA,NA,NA,NA,NA
4777.800000071526,NA,NA,NA,NA,survey-likert-extra-labels,14,192872,0.0-10.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c85a91bd1573165fcb94,16627,1A,man,NA,NA,Somebody says<br><em>Jane is being challenged by Mike</em>,challenge_passive,rating_volition,"{""Q0"":4}",[0],The speaker identifies more with <br>Jane than Mike,The speaker identifies more with<br>Mike than Jane,left_to_right
null,Somebody says<br><em>Luke is touching Beth</em>,NA,NA,NA,html-keyboard-response,15,194880,0.0-11.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c85a91bd1573165fcb94,16627,1A,man,NA,null,NAME1 is touching NAME2,touch_active,sentence,NA,NA,NA,NA,NA
