rt,stimulus,button_pressed,choices,ChosenStimulus,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,study_id,session_id,subject,list,ppt_gender,url,key_press,sentence_type,verb,test_part,responses,question_order,left_part,right_part,name_order
1460,Welcome to the experiment. Press Continue to begin.,0,Continue,Continue,html-button-response,0,1473,0.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c8856f8163d131fa532a,9224,1A,man,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8840,NA,NA,NA,NA,external-html,1,11355,0.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c8856f8163d131fa532a,9224,1A,man,consent.html,NA,NA,NA,NA,NA,NA,NA,NA,NA
27020,"<p>Welcome.</p><p>In this experiment we will ask you to imagine people's motivations for saying sentences.</p><p>Each trial will begin with a sentence that somebody might say to describe an event involving two different people.</p><p>For instance, someone might say <em>Harry is being recruited by Molly</em></p><p>We want you to think about which of those two people (Molly and Harry) the speaker identifies more with. For instance, why did the speaker say <em>Harry is being recruited by Molly</em> rather than <em> Molly is recruiting Harry</em>? Might that mean that the speaker is socially closer to one of the two characters?</p><p>After you have read the sentence, you will rate on a scale which of the two characters the speaker identifies more with.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>Sometimes there will also be catch questions designed to make sure that you are paying attention, which ask about a different topic.</p><p>To do this task, you will have to use your imagination to think about and visualise the events, and how the speaker might relate to the characters.</p><br><p>Ready?</p>",0,Continue,Continue,html-button-response,2,38377,0.0-2.0,anomymised,6560c4cfd080ba12b16d8282,6564c8856f8163d131fa532a,9224,1A,man,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1876,"<p>Before the experiment starts, we will show you an example of how you will answer the questions. Press 'Continue'.</p>",0,Continue,Continue,html-button-response,3,41255,0.0-3.0,anomymised,6560c4cfd080ba12b16d8282,6564c8856f8163d131fa532a,9224,1A,man,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,Somebody says <br><em>Samuel is dining with Frank</em>,NA,NA,NA,html-keyboard-response,4,44276,0.0-4.0,anomymised,6560c4cfd080ba12b16d8282,6564c8856f8163d131fa532a,9224,1A,man,NA,null,NA,NA,NA,NA,NA,NA,NA,NA
15582,<img src='img/Example-trial.jpg' style='height:550px;''></img>,0,Continue,Continue,html-button-response,5,59859,0.0-5.0,anomymised,6560c4cfd080ba12b16d8282,6564c8856f8163d131fa532a,9224,1A,man,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980,<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>,0,Continue,Continue,html-button-response,6,62844,0.0-6.0,anomymised,6560c4cfd080ba12b16d8282,6564c8856f8163d131fa532a,9224,1A,man,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,Somebody says<br><em>Kate is being touched by Fred</em>,NA,NA,NA,html-keyboard-response,7,65863,0.0-7.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c8856f8163d131fa532a,9224,1A,man,NA,null,NAME1 is being touched by NAME2,touch_passive,sentence,NA,NA,NA,NA,NA
6561,NA,NA,NA,NA,survey-likert-extra-labels,8,72426,0.0-7.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c8856f8163d131fa532a,9224,1A,man,NA,NA,Somebody says<br><em>Kate is being touched by Fred</em>,touch_passive,rating_volition,"{""Q0"":2}",[0],The speaker identifies more with <br>Kate than Fred,The speaker identifies more with<br>Fred than Kate,left_to_right
null,Somebody says<br><em>Ruth is hugging Luke</em>,NA,NA,NA,html-keyboard-response,9,74437,0.0-8.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c8856f8163d131fa532a,9224,1A,man,NA,null,NAME1 is hugging NAME2,hug_active,sentence,NA,NA,NA,NA,NA
2556,NA,NA,NA,NA,survey-likert-extra-labels,10,76994,0.0-8.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c8856f8163d131fa532a,9224,1A,man,NA,NA,Somebody says<br><em>Ruth is hugging Luke</em>,hug_active,rating_volition,"{""Q0"":2}",[0],The speaker identifies more with <br>Ruth than Luke,The speaker identifies more with<br>Luke than Ruth,left_to_right
null,Somebody says<br><em>Mike is reminding Beth,NA,NA,NA,html-keyboard-response,11,79007,0.0-9.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c8856f8163d131fa532a,9224,1A,man,NA,null,M2 is reminding W4,remind,sentence,NA,NA,NA,NA,NA
11992,NA,NA,NA,NA,survey-likert-extra-labels,12,91001,0.0-9.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c8856f8163d131fa532a,9224,1A,man,NA,NA,Somebody says<br><em>Mike is reminding Beth,remind,rating_volition,"{""Q0"":0}",[0],Mike is telling Beth again,Beth is telling Mike again,NA
null,Somebody says<br><em>Mike and Fred are flirting with each other</em>,NA,NA,NA,html-keyboard-response,13,93016,0.0-10.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c8856f8163d131fa532a,9224,1A,man,NA,null,NAME1 and NAME2 are flirting with each other,flirt_conjoined,sentence,NA,NA,NA,NA,NA
5996,NA,NA,NA,NA,survey-likert-extra-labels,14,99012,0.0-10.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c8856f8163d131fa532a,9224,1A,man,NA,NA,Somebody says<br><em>Mike and Fred are flirting with each other</em>,flirt_conjoined,rating_volition,"{""Q0"":3}",[0],The speaker identifies more with <br>Fred than Mike,The speaker identifies more with<br>Mike than Fred,right_to_left
null,Somebody says<br><em>Beth is being hugged by Luke</em>,NA,NA,NA,html-keyboard-response,15,101014,0.0-11.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c8856f8163d131fa532a,9224,1A,man,NA,null,NAME1 is being hugged by NAME2,hug_passive,sentence,NA,NA,NA,NA,NA
6091,NA,NA,NA,NA,survey-likert-extra-labels,16,107104,0.0-11.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c8856f8163d131fa532a,9224,1A,man,NA,NA,Somebody says<br><em>Beth is being hugged by Luke</em>,hug_passive,rating_volition,"{""Q0"":4}",[0],The speaker identifies more with <br>Luke than Beth,The speaker identifies more with<br>Beth than Luke,right_to_left
null,Somebody says<br><em>Luke is shouting at Kate</em>,NA,NA,NA,html-keyboard-response,17,109116,0.0-12.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c8856f8163d131fa532a,9224,1A,man,NA,null,NAME1 is shouting at NAME2,shout_active,sentence,NA,NA,NA,NA,NA
4708,NA,NA,NA,NA,survey-likert-extra-labels,18,113825,0.0-12.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c8856f8163d131fa532a,9224,1A,man,NA,NA,Somebody says<br><em>Luke is shouting at Kate</em>,shout_active,rating_volition,"{""Q0"":3}",[0],The speaker identifies more with <br>Luke than Kate,The speaker identifies more with<br>Kate than Luke,left_to_right
null,Somebody says<br><em>Kate is copying Luke</em>,NA,NA,NA,html-keyboard-response,19,115832,0.0-13.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c8856f8163d131fa532a,9224,1A,man,NA,null,NAME1 is copying NAME2,copy_active,sentence,NA,NA,NA,NA,NA
4244,NA,NA,NA,NA,survey-likert-extra-labels,20,120077,0.0-13.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c8856f8163d131fa532a,9224,1A,man,NA,NA,Somebody says<br><em>Kate is copying Luke</em>,copy_active,rating_volition,"{""Q0"":3}",[0],The speaker identifies more with <br>Kate than Luke,The speaker identifies more with<br>Luke than Kate,left_to_right
null,Somebody says<br><em>Kate is feeding Luke,NA,NA,NA,html-keyboard-response,21,122082,0.0-14.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c8856f8163d131fa532a,9224,1A,man,NA,null,W3 is feeding M1,feed,sentence,NA,NA,NA,NA,NA
11051,NA,NA,NA,NA,survey-likert-extra-labels,22,133134,0.0-14.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c8856f8163d131fa532a,9224,1A,man,NA,NA,Somebody says<br><em>Kate is feeding Luke,feed,rating_volition,"{""Q0"":1}",[0],Kate cooked for Luke,Luke cooked for Kate,NA
null,Somebody says<br><em>Fred is touching Dave</em>,NA,NA,NA,html-keyboard-response,23,135135,0.0-15.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c8856f8163d131fa532a,9224,1A,man,NA,null,NAME1 is touching NAME2,touch_active,sentence,NA,NA,NA,NA,NA
4359,NA,NA,NA,NA,survey-likert-extra-labels,24,139496,0.0-15.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c8856f8163d131fa532a,9224,1A,man,NA,NA,Somebody says<br><em>Fred is touching Dave</em>,touch_active,rating_volition,"{""Q0"":4}",[0],The speaker identifies more with <br>Dave than Fred,The speaker identifies more with<br>Fred than Dave,right_to_left
