rt,stimulus,button_pressed,choices,ChosenStimulus,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,study_id,session_id,subject,list,ppt_gender,url,key_press,sentence_type,verb,test_part,responses,question_order,left_part,right_part,name_order
20051,Welcome to the experiment. Press Continue to begin.,0,Continue,Continue,html-button-response,0,20053,0.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c85022daa3f9eb9bb6e2,35817,1A,man,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8618,NA,NA,NA,NA,external-html,1,29836,0.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c85022daa3f9eb9bb6e2,35817,1A,man,consent.html,NA,NA,NA,NA,NA,NA,NA,NA,NA
5912.999999999996,"<p>Welcome.</p><p>In this experiment we will ask you to imagine people's motivations for saying sentences.</p><p>Each trial will begin with a sentence that somebody might say to describe an event involving two different people.</p><p>For instance, someone might say <em>Harry is being recruited by Molly</em></p><p>We want you to think about which of those two people (Molly and Harry) the speaker identifies more with. For instance, why did the speaker say <em>Harry is being recruited by Molly</em> rather than <em> Molly is recruiting Harry</em>? Might that mean that the speaker is socially closer to one of the two characters?</p><p>After you have read the sentence, you will rate on a scale which of the two characters the speaker identifies more with.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>Sometimes there will also be catch questions designed to make sure that you are paying attention, which ask about a different topic.</p><p>To do this task, you will have to use your imagination to think about and visualise the events, and how the speaker might relate to the characters.</p><br><p>Ready?</p>",0,Continue,Continue,html-button-response,2,35751,0.0-2.0,anomymised,6560c4cfd080ba12b16d8282,6564c85022daa3f9eb9bb6e2,35817,1A,man,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5182.000000000007,"<p>Before the experiment starts, we will show you an example of how you will answer the questions. Press 'Continue'.</p>",0,Continue,Continue,html-button-response,3,41935,0.0-3.0,anomymised,6560c4cfd080ba12b16d8282,6564c85022daa3f9eb9bb6e2,35817,1A,man,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,Somebody says <br><em>Samuel is dining with Frank</em>,NA,NA,NA,html-keyboard-response,4,44940,0.0-4.0,anomymised,6560c4cfd080ba12b16d8282,6564c85022daa3f9eb9bb6e2,35817,1A,man,NA,null,NA,NA,NA,NA,NA,NA,NA,NA
36570,<img src='img/Example-trial.jpg' style='height:550px;''></img>,0,Continue,Continue,html-button-response,5,81522,0.0-5.0,anomymised,6560c4cfd080ba12b16d8282,6564c85022daa3f9eb9bb6e2,35817,1A,man,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1577.9999999999854,<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>,0,Continue,Continue,html-button-response,6,84104,0.0-6.0,anomymised,6560c4cfd080ba12b16d8282,6564c85022daa3f9eb9bb6e2,35817,1A,man,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,Somebody says<br><em>Mike is being opposed by Jane</em>,NA,NA,NA,html-keyboard-response,7,87108,0.0-7.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c85022daa3f9eb9bb6e2,35817,1A,man,NA,null,NAME1 is being opposed by NAME2,oppose_passive,sentence,NA,NA,NA,NA,NA
5095,NA,NA,NA,NA,survey-likert-extra-labels,8,92206,0.0-7.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c85022daa3f9eb9bb6e2,35817,1A,man,NA,NA,Somebody says<br><em>Mike is being opposed by Jane</em>,oppose_passive,rating_volition,"{""Q0"":5}",[0],The speaker identifies more with <br>Jane than Mike,The speaker identifies more with<br>Mike than Jane,right_to_left
null,Somebody says<br><em>Mike and Kate are talking with each other</em>,NA,NA,NA,html-keyboard-response,9,94220,0.0-8.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c85022daa3f9eb9bb6e2,35817,1A,man,NA,null,NAME1 and NAME2 are talking with each other,talk_conjoined,sentence,NA,NA,NA,NA,NA
5765,NA,NA,NA,NA,survey-likert-extra-labels,10,99988,0.0-8.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c85022daa3f9eb9bb6e2,35817,1A,man,NA,NA,Somebody says<br><em>Mike and Kate are talking with each other</em>,talk_conjoined,rating_volition,"{""Q0"":2}",[0],The speaker identifies more with <br>Mike than Kate,The speaker identifies more with<br>Kate than Mike,left_to_right
null,Somebody says<br><em>Luke is driving Fred,NA,NA,NA,html-keyboard-response,11,102001,0.0-9.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c85022daa3f9eb9bb6e2,35817,1A,man,NA,null,M1 is driving M3,drive,sentence,NA,NA,NA,NA,NA
9136,NA,NA,NA,NA,survey-likert-extra-labels,12,111140,0.0-9.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c85022daa3f9eb9bb6e2,35817,1A,man,NA,NA,Somebody says<br><em>Luke is driving Fred,drive,rating_volition,"{""Q0"":6}",[0],Luke is Fred's passenger,Fred is Luke's passenger,NA
null,Somebody says<br><em>Jane is carrying Beth,NA,NA,NA,html-keyboard-response,13,113158,0.0-10.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c85022daa3f9eb9bb6e2,35817,1A,man,NA,null,W2 is carrying W4,carry,sentence,NA,NA,NA,NA,NA
4861.000000000015,NA,NA,NA,NA,survey-likert-extra-labels,14,118021,0.0-10.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c85022daa3f9eb9bb6e2,35817,1A,man,NA,NA,Somebody says<br><em>Jane is carrying Beth,carry,rating_volition,"{""Q0"":0}",[0],Jane is transporting Beth,Beth is transporting Jane,NA
null,Somebody says<br><em>Jane is hugging Fred</em>,NA,NA,NA,html-keyboard-response,15,120036,0.0-11.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c85022daa3f9eb9bb6e2,35817,1A,man,NA,null,NAME1 is hugging NAME2,hug_active,sentence,NA,NA,NA,NA,NA
7366,NA,NA,NA,NA,survey-likert-extra-labels,16,127403,0.0-11.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c85022daa3f9eb9bb6e2,35817,1A,man,NA,NA,Somebody says<br><em>Jane is hugging Fred</em>,hug_active,rating_volition,"{""Q0"":5}",[0],The speaker identifies more with <br>Fred than Jane,The speaker identifies more with<br>Jane than Fred,right_to_left
null,Somebody says<br><em>Luke and Dave are arguing with each other</em>,NA,NA,NA,html-keyboard-response,17,129417,0.0-12.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c85022daa3f9eb9bb6e2,35817,1A,man,NA,null,NAME1 and NAME2 are arguing with each other,argue_conjoined,sentence,NA,NA,NA,NA,NA
3751,NA,NA,NA,NA,survey-likert-extra-labels,18,133171,0.0-12.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c85022daa3f9eb9bb6e2,35817,1A,man,NA,NA,Somebody says<br><em>Luke and Dave are arguing with each other</em>,argue_conjoined,rating_volition,"{""Q0"":5}",[0],The speaker identifies more with <br>Dave than Luke,The speaker identifies more with<br>Luke than Dave,right_to_left
null,Somebody says<br><em>Mike is reminding Beth,NA,NA,NA,html-keyboard-response,19,135185,0.0-13.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c85022daa3f9eb9bb6e2,35817,1A,man,NA,null,M2 is reminding W4,remind,sentence,NA,NA,NA,NA,NA
5368,NA,NA,NA,NA,survey-likert-extra-labels,20,140556,0.0-13.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c85022daa3f9eb9bb6e2,35817,1A,man,NA,NA,Somebody says<br><em>Mike is reminding Beth,remind,rating_volition,"{""Q0"":0}",[0],Mike is telling Beth again,Beth is telling Mike again,NA
null,Somebody says<br><em>Kate is being copied by Fred</em>,NA,NA,NA,html-keyboard-response,21,142571,0.0-14.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c85022daa3f9eb9bb6e2,35817,1A,man,NA,null,NAME1 is being copied by NAME2,copy_passive,sentence,NA,NA,NA,NA,NA
3664.000000000029,NA,NA,NA,NA,survey-likert-extra-labels,22,146237,0.0-14.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c85022daa3f9eb9bb6e2,35817,1A,man,NA,NA,Somebody says<br><em>Kate is being copied by Fred</em>,copy_passive,rating_volition,"{""Q0"":2}",[0],The speaker identifies more with <br>Kate than Fred,The speaker identifies more with<br>Fred than Kate,left_to_right
null,Somebody says<br><em>Luke is kissing Fred</em>,NA,NA,NA,html-keyboard-response,23,148251,0.0-15.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c85022daa3f9eb9bb6e2,35817,1A,man,NA,null,NAME1 is kissing NAME2,kiss_active,sentence,NA,NA,NA,NA,NA
3566,NA,NA,NA,NA,survey-likert-extra-labels,24,151820,0.0-15.0-1.0,anomymised,6560c4cfd080ba12b16d8282,6564c85022daa3f9eb9bb6e2,35817,1A,man,NA,NA,Somebody says<br><em>Luke is kissing Fred</em>,kiss_active,rating_volition,"{""Q0"":4}",[0],The speaker identifies more with <br>Fred than Luke,The speaker identifies more with<br>Luke than Fred,right_to_left
null,Somebody says<br><em>Fred is being touched by Kate</em>,NA,NA,NA,html-keyboard-response,25,153833,0.0-16.0-0.0,anomymised,6560c4cfd080ba12b16d8282,6564c85022daa3f9eb9bb6e2,35817,1A,man,NA,null,NAME1 is being touched by NAME2,touch_passive,sentence,NA,NA,NA,NA,NA
